Data calculated via Fourier domain filtering

Frequency:	3.1600000

Number of harmonics used:	81

Number of cycles in input:	1

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
0.2815534	776.8884564	629.6381396	34.4885748	0.0021506	0.0352042	0.0352698	16.3695645	1.5097832	25.8032776	-11221.3478703	0.0202918	0.0164457	0.0261194	-0.2876772
0.2834952	780.7372192	624.8593896	34.3286193	0.0022149	0.0352560	0.0353255	15.9175675	1.5080551	25.6278192	-10789.8425283	0.0185277	0.0148286	0.0237310	-0.2796795
0.2854369	784.5565878	620.0571139	34.1677692	0.0022805	0.0353082	0.0353818	15.4825494	1.5062971	25.4503820	-10375.3703093	0.0198329	0.0156745	0.0252791	-0.2978209
0.2873787	788.3464182	615.2314935	34.0060275	0.0023534	0.0353654	0.0354437	15.0272797	1.5043487	25.2653006	-9947.2422817	0.0241076	0.0188137	0.0305799	-0.3410028
0.2893204	792.1065678	610.3827100	33.8433967	0.0024387	0.0354316	0.0355154	14.5287564	1.5020757	25.0677400	-9486.9482262	0.0305239	0.0235211	0.0385350	-0.4019511
0.2912622	795.8368951	605.5109459	33.6798789	0.0025394	0.0355086	0.0355993	13.9831690	1.4994033	24.8548704	-8991.9177043	0.0377308	0.0287074	0.0474102	-0.4690341
0.2932039	799.5372595	600.6163846	33.5154755	0.0026555	0.0355964	0.0356953	13.4047896	1.4963341	24.6265485	-8474.2538348	0.0441875	0.0331938	0.0552663	-0.5292032
0.2951457	803.2075219	595.6992105	33.3501871	0.0027843	0.0356925	0.0358010	12.8192605	1.4929464	24.3853385	-7954.9821355	0.0485409	0.0360004	0.0604339	-0.5712754
0.2970874	806.8475439	590.7596087	33.1840140	0.0029208	0.0357931	0.0359121	12.2545429	1.4893743	24.1358705	-7456.5828929	0.0499560	0.0365769	0.0619151	-0.5886744
0.2990292	810.4571885	585.7977650	33.0169561	0.0030591	0.0358938	0.0360239	11.7332746	1.4857741	23.8836981	-6996.8578021	0.0483152	0.0349222	0.0596148	-0.5809309
0.3009709	814.0363200	580.8138665	32.8490132	0.0031939	0.0359905	0.0361320	11.2685435	1.4822856	23.6339369	-6585.6856631	0.0442417	0.0315664	0.0543486	-0.5536270
0.3029127	817.5848034	575.8081006	32.6801854	0.0033215	0.0360810	0.0362335	10.8630071	1.4789995	23.3900203	-6224.5179588	0.0389406	0.0274251	0.0476289	-0.5168882
0.3048544	821.1025052	570.7806558	32.5104732	0.0034409	0.0361645	0.0363279	10.5102638	1.4759368	23.1528730	-5907.6644690	0.0339007	0.0235657	0.0412869	-0.4828636
0.3067962	824.5892929	565.7317215	32.3398776	0.0035541	0.0362427	0.0364166	10.1974394	1.4730450	22.9207002	-5624.4937915	0.0305321	0.0209474	0.0370270	-0.4628196
0.3087379	828.0450353	560.6614878	32.1683996	0.0036654	0.0363186	0.0365031	9.9083860	1.4702123	22.6894320	-5362.0468672	0.0298298	0.0201975	0.0360244	-0.4645181
0.3106797	831.4696023	555.5701454	31.9960407	0.0037806	0.0363961	0.0365919	9.6271412	1.4672945	22.4537009	-5107.7708241	0.0321480	0.0214806	0.0386640	-0.4904821
0.3126214	834.8628650	550.4578861	31.8228022	0.0039052	0.0364787	0.0366872	9.3411821	1.4641497	22.2081007	-4852.0080719	0.0371364	0.0244855	0.0444820	-0.5375648
0.3145631	838.2246955	545.3249024	31.6486848	0.0040436	0.0365694	0.0367923	9.0437625	1.4606702	21.9484079	-4589.7045930	0.0438545	0.0285305	0.0523184	-0.5979368
0.3165049	841.5549674	540.1713875	31.4736890	0.0041981	0.0366693	0.0369088	8.7346355	1.4568059	21.6724632	-4320.8352916	0.0510286	0.0327539	0.0606360	-0.6612439
0.3184466	844.8535551	534.9975355	31.2978143	0.0043685	0.0367778	0.0370364	8.4189424	1.4525705	21.3805026	-4049.4307356	0.0573840	0.0363380	0.0679218	-0.7173502
0.3203884	848.1203346	529.8035411	31.1210599	0.0045520	0.0368933	0.0371731	8.1047750	1.4480327	21.0748715	-3781.6388500	0.0619674	0.0387098	0.0730645	-0.7589155
0.3223301	851.3551829	524.5895999	30.9434242	0.0047450	0.0370130	0.0373159	7.8003896	1.4432931	20.7592164	-3523.5908579	0.0643748	0.0396666	0.0756145	-0.7831112
0.3242719	854.5579781	519.3559082	30.7649053	0.0049433	0.0371344	0.0374620	7.5119954	1.4384540	20.4373776	-3279.7634426	0.0648290	0.0393997	0.0758626	-0.7920560
0.3262136	857.7285997	514.1026631	30.5855013	0.0051439	0.0372555	0.0376089	7.2425965	1.4335918	20.1122839	-3052.1730653	0.0640911	0.0384147	0.0747218	-0.7919260
0.3281554	860.8669283	508.8300623	30.4052100	0.0053455	0.0373754	0.0377558	6.9919016	1.4287371	19.7851412	-2840.3801113	0.0632300	0.0373732	0.0734492	-0.7910434
0.3300971	863.9728458	503.5383043	30.2240295	0.0055490	0.0374949	0.0379033	6.7570426	1.4238691	19.4551228	-2642.0826205	0.0633167	0.0369021	0.0732856	-0.7974888
0.3320389	867.0462351	498.2275884	30.0419577	0.0057571	0.0376153	0.0380533	6.5337637	1.4189237	19.1196352	-2454.0299989	0.0651252	0.0374226	0.0751115	-0.8168719
0.3339806	870.0869807	492.8981145	29.8589923	0.0059734	0.0377387	0.0382086	6.3177466	1.4138144	18.7750721	-2273.0015138	0.0689210	0.0390433	0.0792117	-0.8508432
0.3359224	873.0949680	487.5500832	29.6751308	0.0062019	0.0378672	0.0383717	6.1057542	1.4084577	18.4178393	-2096.6201340	0.0743972	0.0415446	0.0852108	-0.8967399
0.3378641	876.0700837	482.1836960	29.4903704	0.0064450	0.0380020	0.0385446	5.8963248	1.4027977	18.0453576	-1923.8173241	0.0807716	0.0444562	0.0921976	-0.9484682
0.3398059	879.0122159	476.7991548	29.3047074	0.0067037	0.0381433	0.0387279	5.6898654	1.3968220	17.6567567	-1754.8573218	0.0870233	0.0472037	0.0990012	-0.9983796
0.3417476	881.9212538	471.3966625	29.1181378	0.0069769	0.0382904	0.0389209	5.4881775	1.3905637	17.2530535	-1590.9646586	0.0922005	0.0492822	0.1045450	-1.0396060
0.3436894	884.7970878	465.9764223	28.9306570	0.0072619	0.0384416	0.0391215	5.2936325	1.3840903	16.8367543	-1433.7220676	0.0957159	0.0504086	0.1081783	-1.0681785
0.3456311	887.6396098	460.5386383	28.7422598	0.0075554	0.0385950	0.0393276	5.1082943	1.3774809	16.4109774	-1284.4564929	0.0975462	0.0506104	0.1098940	-1.0843147
0.3475729	890.4487126	455.0835153	28.5529409	0.0078547	0.0387492	0.0395372	4.9332532	1.3708002	15.9783331	-1143.7932612	0.0982757	0.0502260	0.1103665	-1.0925089
0.3495146	893.2242905	449.6112587	28.3626947	0.0081587	0.0389034	0.0397497	4.7683152	1.3640745	15.5398745	-1011.4700671	0.0989659	0.0498152	0.1107962	-1.1003947
0.3514564	895.9662390	444.1220745	28.1715156	0.0084687	0.0390582	0.0399657	4.6120723	1.3572791	15.0944264	-886.4148617	0.1008808	0.0500057	0.1125945	-1.1166792
0.3533981	898.6744549	438.6161693	27.9793977	0.0087882	0.0392153	0.0401880	4.4622882	1.3503384	14.6385081	-767.0323614	0.1051379	0.0513147	0.1169922	-1.1486842
0.3553399	901.3488362	433.0937505	27.7863348	0.0091225	0.0393772	0.0404201	4.3164851	1.3431424	14.1669106	-651.6105858	0.1123765	0.0539964	0.1246760	-1.2001445
0.3572816	903.9892823	427.5550260	27.5923202	0.0094777	0.0395466	0.0406664	4.1725753	1.3355727	13.6738107	-538.7404255	0.1225392	0.0579568	0.1355539	-1.2698770
0.3592233	906.5956937	422.0002042	27.3973464	0.0098590	0.0397254	0.0409305	4.0293731	1.3275336	13.1541499	-427.6374499	0.1348297	0.0627603	0.1487209	-1.3517466
0.3611651	909.1679722	416.4294944	27.2014048	0.0102692	0.0399148	0.0412147	3.8868410	1.3189793	12.6049157	-318.2776124	0.1478720	0.0677304	0.1626454	-1.4360260
0.3631068	911.7060211	410.8431062	27.0044858	0.0107086	0.0401145	0.0415192	3.7460039	1.3099284	12.0259668	-211.3137033	0.1600387	0.0721184	0.1755376	-1.5118458
0.3650486	914.2097448	405.2412501	26.8065786	0.0111741	0.0403225	0.0418421	3.6085752	1.3004624	11.4201427	-107.8118780	0.1698722	0.0752992	0.1858132	-1.5700910
0.3669903	916.6790489	399.6241368	26.6076716	0.0116603	0.0405362	0.0421799	3.4764301	1.2907067	10.7925748	-8.9039691	0.1764917	0.0769412	0.1925338	-1.6059418
0.3689321	919.1138407	393.9919779	26.4077521	0.0121610	0.0407527	0.0425285	3.3510929	1.2807988	10.1493185	84.5350851	0.1798785	0.0771077	0.1957087	-1.6203506
0.3708738	921.5140283	388.3449854	26.2068074	0.0126708	0.0409693	0.0428840	3.2333698	1.2708524	9.4956149	172.1039594	0.1809579	0.0762594	0.1963702	-1.6200557
0.3728156	923.8795214	382.6833720	26.0048240	0.0131868	0.0411849	0.0432446	3.1231912	1.2609253	8.8342056	253.9522473	0.1814421	0.0751558	0.1963915	-1.6161243
0.3747573	926.2102310	377.0073507	25.8017885	0.0137101	0.0413998	0.0436109	3.0196641	1.2510006	8.1641366	330.7253649	0.1834630	0.0746774	0.1980793	-1.6213783
0.3766991	928.5060694	371.3171354	25.5976873	0.0142457	0.0416159	0.0439866	2.9212977	1.2409854	7.4803880	403.4076120	0.1890748	0.0756126	0.2036334	-1.6472985
0.3786408	930.7669499	365.6129401	25.3925062	0.0148023	0.0418365	0.0443780	2.8263434	1.2307277	6.7744754	473.1046535	0.1997461	0.0784619	0.2146037	-1.7011269
0.3805826	932.9927877	359.8949798	25.1862304	0.0153907	0.0420655	0.0447927	2.7331761	1.2200498	6.0359311	540.8126586	0.2159693	0.0833085	0.2314801	-1.7838749
0.3825243	935.1834987	354.1634696	24.9788438	0.0160214	0.0423065	0.0452386	2.6406345	1.2087885	5.2543441	607.2247217	0.2370922	0.0897893	0.2535248	-1.8897952
0.3844661	937.3390007	348.4186253	24.7703289	0.0167026	0.0425621	0.0457221	2.5482351	1.1968341	4.4214850	672.6204125	0.2614242	0.0971741	0.2789004	-2.0075565
0.3864078	939.4592123	342.6606633	24.5606661	0.0174387	0.0428332	0.0462470	2.4562074	1.1841571	3.5329907	736.8647779	0.2866037	0.1045366	0.3050730	-2.1229110
0.3883496	941.5440539	336.8898002	24.3498336	0.0182294	0.0431187	0.0468138	2.3653472	1.1708152	2.5891751	799.5107543	0.3101485	0.1109729	0.3294041	-2.2221904
0.3902913	943.5934469	331.1062535	24.1378079	0.0190695	0.0434164	0.0474198	2.2767432	1.1569399	1.5947220	859.9667756	0.3300602	0.1158179	0.3497907	-2.2956827
0.3922331	945.6073141	325.3102408	23.9245634	0.0199514	0.0437228	0.0480598	2.1914683	1.1427032	0.5572867	917.6750838	0.3453356	0.1188033	0.3651998	-2.3399675
0.3941748	947.5855797	319.5019804	23.7100730	0.0208662	0.0440344	0.0487281	2.1103195	1.1282770	-0.5146993	972.2522037	0.3562566	0.1201208	0.3759625	-2.3586153
0.3961166	949.5281692	313.6816909	23.4943083	0.0218072	0.0443484	0.0494200	2.0336635	1.1137919	-1.6145180	1023.5642908	0.3643783	0.1203744	0.3837467	-2.3611429
0.3980583	951.4350096	307.8495915	23.2772403	0.0227713	0.0446637	0.0501336	1.9613998	1.0993078	-2.7393573	1071.7335893	0.3722091	0.1204333	0.3912082	-2.3605722
0.4000001	953.3060289	302.0059017	23.0588388	0.0237611	0.0449806	0.0508709	1.8930302	1.0848022	-3.8916643	1117.0887169	0.3826504	0.1212231	0.4013930	-2.3702344
0.4019418	955.1411569	296.1508415	22.8390730	0.0247846	0.0453013	0.0516380	1.8278005	1.0701780	-5.0793086	1160.0791429	0.3983262	0.1235050	0.4170339	-2.4005722
0.4038835	956.9403243	290.2846315	22.6179106	0.0258541	0.0456293	0.0524449	1.7648797	1.0552896	-6.3144851	1201.1761038	0.4209646	0.1276982	0.4399068	-2.4566648
0.4058253	958.7034634	284.4074923	22.3953179	0.0269840	0.0459682	0.0533031	1.7035367	1.0399800	-7.6115930	1240.7814114	0.4509837	0.1337882	0.4704101	-2.5370530
0.4077670	960.4305079	278.5196454	22.1712587	0.0281885	0.0463215	0.0542243	1.6432761	1.0241207	-8.9845884	1279.1627474	0.4873904	0.1413406	0.5074708	-2.6341822
0.4097088	962.1213927	272.6213124	21.9456943	0.0294786	0.0466913	0.0552183	1.5839059	1.0076433	-10.4444489	1316.4278497	0.5280236	0.1496178	0.5488118	-2.7363911
0.4116505	963.7760543	266.7127154	21.7185825	0.0308603	0.0470782	0.0562913	1.5255250	0.9905560	-11.9973804	1352.5400617	0.5700929	0.1577660	0.5915201	-2.8309452
0.4135923	965.3944301	260.7940768	21.4898779	0.0323344	0.0474812	0.0574455	1.4684407	0.9729400	-13.6442298	1387.3664023	0.6108850	0.1650261	0.6327829	-2.9072807
0.4155340	966.9764595	254.8656194	21.2595315	0.0338970	0.0478982	0.0586792	1.4130480	0.9549279	-15.3812782	1420.7409976	0.6484689	0.1709168	0.6706150	-2.9595484
0.4174758	968.5220827	248.9275665	21.0274913	0.0355417	0.0483262	0.0599886	1.3597059	0.9366704	-17.2022566	1452.5248240	0.6822238	0.1753438	0.7043967	-2.9877870
0.4194175	970.0312416	242.9801416	20.7937018	0.0372620	0.0487627	0.0613699	1.3086432	0.9183004	-19.1011135	1482.6472787	0.7130559	0.1786112	0.7350855	-2.9974959
0.4213593	971.5038793	237.0235686	20.5581053	0.0390551	0.0492060	0.0628214	1.2599118	0.8999048	-21.0748691	1511.1230446	0.7432415	0.1813331	0.7650422	-2.9978501
0.4233010	972.9399406	231.0580718	20.3206408	0.0409231	0.0496556	0.0643458	1.2133887	0.8815093	-23.1258506	1538.0453655	0.7759269	0.1842706	0.7975075	-2.9991194
0.4252428	974.3393711	225.0838759	20.0812452	0.0428747	0.0501127	0.0659509	1.1688178	0.8630802	-25.2627373	1563.5619598	0.8144007	0.1881362	0.8358491	-3.0099815
0.4271845	975.7021184	219.1012056	19.8398517	0.0449246	0.0505796	0.0676499	1.1258776	0.8445412	-27.5001318	1587.8421180	0.8613151	0.1934148	0.8827644	-3.0353748
0.4291263	977.0281310	213.1102863	19.5963904	0.0470915	0.0510591	0.0694596	1.0842541	0.8258003	-29.8567275	1611.0437290	0.9180490	0.2002458	0.9396341	-3.0753805
0.4310680	978.3173590	207.1113435	19.3507867	0.0493954	0.0515542	0.0713984	1.0437046	0.8067799	-32.3525040	1633.2877135	0.9843766	0.2083942	1.0061935	-3.1253825
0.4330098	979.5697540	201.1046031	19.1029612	0.0518544	0.0520668	0.0734836	1.0040956	0.7874418	-35.0056302	1654.6448663	1.0585329	0.2173157	1.0806100	-3.1774451
0.4349515	980.7852687	195.0902912	18.8528285	0.0544823	0.0525978	0.0757288	0.9654111	0.7678012	-37.8298570	1675.1366627	1.1376713	0.2262969	1.1599596	-3.2225197
0.4368933	981.9638573	189.0686343	18.6002971	0.0572867	0.0531466	0.0781430	0.9277298	0.7479259	-40.8330750	1694.7478695	1.2186116	0.2346332	1.2409944	-3.2528487
0.4388350	983.1054757	183.0398591	18.3452689	0.0602698	0.0537114	0.0807302	0.8911831	0.7279225	-44.0174485	1713.4459183	1.2986985	0.2417987	1.3210164	-3.2638816
0.4407768	984.2100806	177.0041925	18.0876392	0.0634294	0.0542896	0.0834904	0.8559057	0.7079126	-47.3811527	1731.2009217	1.3765625	0.2475665	1.3986470	-3.2552022
0.4427185	985.2776306	170.9618618	17.8272968	0.0667625	0.0548784	0.0864226	0.8219935	0.6880085	-50.9213460	1748.0011278	1.4525894	0.2520482	1.4742945	-3.2302994
0.4446603	986.3080854	164.9130945	17.5641241	0.0702688	0.0554756	0.0895279	0.7894770	0.6682915	-54.6376862	1763.8608601	1.5289735	0.2556481	1.5501987	-3.1953673
0.4466020	987.3014063	158.8581183	17.2979971	0.0739534	0.0560800	0.0928120	0.7583146	0.6488013	-58.5355493	1778.8205305	1.6093303	0.2589435	1.6300293	-3.1575542
0.4485437	988.2575559	152.7971612	17.0287850	0.0778296	0.0566914	0.0962879	0.7284033	0.6295353	-62.6281539	1792.9403021	1.6979509	0.2625248	1.7181259	-3.1231548
0.4504855	989.1764981	146.7304513	16.7563504	0.0819189	0.0573106	0.0999761	0.6996023	0.6104590	-66.9370467	1806.2900736	1.7988749	0.2668379	1.8185581	-3.0961818
0.4524272	990.0581984	140.6582171	16.4805476	0.0862498	0.0579394	0.1039038	0.6717623	0.5915220	-71.4907941	1818.9387255	1.9150046	0.2720660	1.9342344	-3.0776159
0.4543690	990.9026236	134.5806873	16.2012221	0.0908551	0.0585791	0.1081026	0.6447528	0.5726777	-76.3221663	1830.9451991	2.0474833	0.2780816	2.0662811	-3.0654597
0.4563107	991.7097418	128.4980905	15.9182093	0.0957681	0.0592308	0.1126047	0.6184821	0.5538986	-81.4644836	1842.3531718	2.1954984	0.2844758	2.2138518	-3.0555294
0.4582525	992.4795227	122.4106559	15.6313332	0.1010189	0.0598947	0.1174401	0.5929054	0.5351866	-86.9480197	1853.1900161	2.3565686	0.2906551	2.3744254	-3.0427374
0.4601942	993.2119373	116.3186126	15.3404052	0.1066321	0.0605693	0.1226337	0.5680215	0.5165739	-92.7973676	1863.4695956	2.5272580	0.2959763	2.5445304	-3.0224943
0.4621360	993.9069581	110.2221899	15.0452234	0.1126254	0.0612524	0.1282043	0.5438593	0.4981164	-99.0304604	1873.1975589	2.7041509	0.2998847	2.7207284	-2.9918480
0.4640777	994.5645588	104.1216174	14.7455717	0.1190111	0.0619405	0.1341650	0.5204600	0.4798813	-105.6595450	1882.3773628	2.8848518	0.3020171	2.9006180	-2.9500759
0.4660195	995.1847148	98.0171249	14.4412196	0.1257982	0.0626298	0.1405265	0.4978591	0.4619334	-112.6939307	1891.0153948	3.0687642	0.3022469	3.0836127	-2.8986393
0.4679612	995.7674025	91.9089420	14.1319217	0.1329972	0.0633163	0.1472997	0.4760727	0.4443232	-120.1438913	1899.1241239	3.2574484	0.3006613	3.2712944	-2.8405983
0.4699030	996.3126002	85.7972988	13.8174173	0.1406232	0.0639964	0.1545005	0.4550914	0.4270798	-128.0247948	1906.7229426	3.4544602	0.2974804	3.4672453	-2.7797145
0.4718447	996.8202874	79.6824254	13.4974299	0.1487001	0.0646667	0.1621527	0.4348803	0.4102095	-136.3604559	1913.8370096	3.6646980	0.2929436	3.6763878	-2.7195105
0.4737865	997.2904447	73.5645520	13.1716663	0.1572619	0.0653245	0.1702897	0.4153864	0.3936997	-145.1848760	1920.4948088	3.8934070	0.2871950	3.9039850	-2.6625158
0.4757282	997.7230547	67.4439089	12.8398154	0.1663526	0.0659667	0.1789547	0.3965476	0.3775266	-154.5419138	1926.7252782	4.1450810	0.2801985	4.1545406	-2.6098488
0.4776700	998.1181009	61.3207266	12.5015463	0.1760235	0.0665903	0.1881982	0.3783036	0.3616638	-164.4829334	1932.5552772	4.4225310	0.2717042	4.4308694	-2.5611862
0.4796117	998.4755686	55.1952356	12.1565068	0.1863299	0.0671914	0.1980745	0.3606047	0.3460908	-175.0629773	1938.0079211	4.7263535	0.2612706	4.7335694	-2.5150800
0.4815535	998.7954442	49.0676666	11.8043210	0.1973262	0.0677651	0.2086378	0.3434168	0.3307981	-186.3363877	1943.1020073	5.0549371	0.2483332	5.0610333	-2.4695046
0.4834952	999.0777158	42.9382502	11.4445874	0.2090622	0.0683052	0.2199377	0.3267219	0.3157885	-198.3529490	1947.8524506	5.4050131	0.2322961	5.4100026	-2.4224713
0.4854370	999.3223726	36.8072171	11.0768771	0.2215811	0.0688043	0.2320177	0.3105154	0.3010758	-211.1555058	1952.2714143	5.7726158	0.2126181	5.7765300	-2.3725483
0.4873787	999.5294055	30.6747983	10.7007322	0.2349187	0.0692542	0.2449141	0.2948008	0.2866801	-224.7796465	1956.3697095	6.1542123	0.1888682	6.1571097	-2.3191638
0.4893205	999.6988067	24.5412247	10.3156642	0.2491053	0.0696456	0.2586580	0.2795829	0.2726219	-239.2555134	1960.1580589	6.5477089	0.1607373	6.5496815	-2.2626474
0.4912622	999.8305698	18.4067270	9.9211533	0.2641696	0.0699687	0.2732786	0.2648628	0.2589175	-254.6112413	1963.6479420	6.9530638	0.1280049	6.9542420	-2.2040379
0.4932039	999.9246899	12.2715363	9.5166469	0.2801422	0.0702133	0.2888071	0.2506344	0.2455756	-270.8770726	1966.8519145	7.3723252	0.0904766	7.3728804	-2.1447428
0.4951457	999.9811633	6.1358837	9.1015587	0.2970595	0.0703685	0.3052803	0.2368834	0.2325961	-288.0889666	1969.7834493	7.8090521	0.0479164	7.8091991	-2.0861566
0.4970874	999.9999880	-0.0000000	8.6752672	0.3149659	0.0704229	0.3227427	0.2235890	0.2199710	-306.2905811	1972.4564593	8.2672293	0.0000000	8.2672293	-2.0293349
0.4990292	999.9811633	-6.1358837	8.2371142	0.3339129	0.0703642	0.3412461	0.2107263	0.2076877	-325.5328433	1974.8846986	8.7499142	-0.0536895	8.7500790	-1.9747923
0.5009709	999.9246899	-12.2715363	7.7864026	0.3539565	0.0701792	0.3608466	0.1982706	0.1957321	-345.8708716	1977.0812233	9.2579273	-0.1136176	9.2586244	-1.9224514
0.5029127	999.8305698	-18.4067270	7.3223945	0.3751515	0.0698534	0.3815994	0.1862005	0.1840923	-367.3586172	1979.0580358	9.7888878	-0.1802120	9.7905465	-1.8717342
0.5048544	999.6988067	-24.5412247	6.8443093	0.3975449	0.0693718	0.4035522	0.1745005	0.1727610	-390.0421213	1980.8259636	10.3368148	-0.2537546	10.3399290	-1.8217530
0.5067962	999.5294055	-30.6747983	6.3513214	0.4211692	0.0687187	0.4267385	0.1631617	0.1617365	-413.9525772	1982.3947508	10.8923650	-0.3342785	10.8974932	-1.7715427
0.5087379	999.3223726	-36.8072171	5.8425597	0.4460358	0.0678785	0.4511712	0.1521818	0.1510230	-439.1003706	1983.7732963	11.4436094	-0.4214932	11.4513690	-1.7202708
0.5106797	999.0777158	-42.9382502	5.3171065	0.4721317	0.0668366	0.4768390	0.1415634	0.1406289	-465.4709362	1984.9699459	11.9771000	-0.5147506	11.9881563	-1.6673770
0.5126214	998.7954442	-49.0676666	4.7739985	0.4994166	0.0655794	0.5037038	0.1313121	0.1305651	-493.0226775	1985.9927564	12.4788822	-0.6130483	12.4939317	-1.6126158
0.5145632	998.4755686	-55.1952356	4.2122280	0.5278229	0.0640960	0.5317004	0.1214346	0.1208430	-521.6865123	1986.8496759	12.9351013	-0.7150462	12.9548500	-1.5560040
0.5165049	998.1181009	-61.3207266	3.6307455	0.5572559	0.0623779	0.5607362	0.1119375	0.1114735	-551.3659771	1987.5486200	13.3319338	-0.8190655	13.3570703	-1.4976972
0.5184467	997.7230547	-67.4439089	3.0284632	0.5875924	0.0604202	0.5906906	0.1028268	0.1024666	-581.9364456	1988.0974563	13.6547329	-0.9230305	13.6858948	-1.4378302
0.5203884	997.2904447	-73.5645520	2.4042598	0.6186780	0.0582227	0.6214116	0.0941083	0.0938319	-613.2419785	1988.5039313	13.8864756	-1.0243281	13.9242039	-1.3763581
0.5223302	996.8202874	-79.6824254	1.7569861	0.6503203	0.0557908	0.6527091	0.0857897	0.0855802	-645.0886730	1988.7755810	14.0057839	-1.1195751	14.0504601	-1.3129266
0.5242719	996.3126002	-85.7972988	1.0854724	0.6822781	0.0531374	0.6843442	0.0778823	0.0777254	-677.2340499	1988.9196615	13.9849243	-1.2043099	14.0366830	-1.2467867
0.5262137	995.7674025	-91.9089420	0.3885376	0.7142471	0.0502856	0.7160150	0.0704037	0.0702877	-709.3728496	1988.9431241	13.7882283	-1.2726485	13.8468362	-1.1767541
0.5281554	995.1847148	-98.0171249	-0.3349993	0.7458432	0.0472718	0.7473397	0.0633804	0.0632957	-741.1204288	1988.8526469	13.3713071	-1.3169590	13.4360052	-1.1011992
0.5300972	994.5645588	-104.1216174	-1.0863045	0.7765850	0.0441493	0.7778390	0.0568506	0.0567895	-771.9955398	1988.6547193	12.6812805	-1.3276120	12.7505855	-1.0180404
0.5320389	993.9069581	-110.2221899	-1.8665112	0.8058781	0.0409927	0.8069200	0.0508671	0.0508233	-801.4045133	1988.3557717	11.6580305	-1.2928514	11.7294987	-0.9247065
0.5339807	993.2119373	-116.3186126	-2.6766971	0.8330016	0.0379018	0.8338634	0.0455002	0.0454689	-828.6286925	1987.9623410	10.2362897	-1.1988090	10.3062490	-0.8180244
0.5359224	992.4795227	-122.4106559	-3.5178566	0.8571005	0.0350063	0.8578150	0.0408427	0.0408200	-852.8164560	1987.4812686	8.3482351	-1.0296567	8.4114935	-0.6939852
0.5378641	991.7097418	-128.4980905	-4.3908688	0.8771820	0.0324693	0.8777827	0.0370154	0.0369985	-872.9804780	1986.9199435	5.9262277	-0.7678750	5.9757683	-0.5473256
0.5398059	990.9026236	-134.5806873	-5.2964593	0.8921183	0.0304903	0.8926392	0.0341774	0.0341641	-888.0002499	1986.2866183	2.9054310	-0.3946049	2.9321054	-0.3708308
0.5417476	990.0581984	-140.6582171	-6.2351574	0.9006531	0.0293081	0.9011298	0.0325410	0.0325295	-896.6295488	1985.5908584	-0.7737532	0.1099277	0.7815229	-0.1541997
0.5436894	989.1764981	-146.7304513	-7.2072475	0.9014138	0.0292021	0.9018867	0.0323959	0.0323846	-897.5086656	1984.8442277	-5.1632328	0.7658934	5.2197285	0.1178260
0.5456311	988.2575559	-152.7971612	-8.2127174	0.8929287	0.0304926	0.8934492	0.0341490	0.0341357	-889.1818319	1984.0613937	-10.3043144	1.5931783	10.4267499	0.4686594
0.5475729	987.3014063	-158.8581183	-9.2512011	0.8736503	0.0335400	0.8742939	0.0383906	0.0383718	-870.1213065	1983.2619918	-16.2237455	2.6104231	16.4324139	0.9356033
0.5495146	986.3080854	-164.9130945	-10.3219196	0.8419890	0.0387410	0.8428798	0.0460112	0.0459788	-838.7607215	1982.4739225	-22.9281548	3.8336440	23.2464430	1.5807636
0.5514564	985.2776306	-170.9618618	-11.4236193	0.7963588	0.0465222	0.7977165	0.0584187	0.0583523	-793.5411680	1981.7395185	-30.3965758	5.2743070	30.8507721	2.5132929
0.5533981	984.2100806	-177.0041925	-12.5545110	0.7352398	0.0573292	0.7374715	0.0779735	0.0778160	-732.9737133	1981.1279525	-38.5711855	6.9367950	39.1899920	3.9385759
0.5553399	983.1054757	-183.0398591	-13.7122110	0.6572610	0.0716096	0.6611505	0.1089515	0.1085235	-655.7212279	1980.7626976	-47.3469803	8.8153177	48.1606309	6.2783265
0.5572816	981.9638573	-189.0686343	-14.8936872	0.5613028	0.0897902	0.5684392	0.1599676	0.1586236	-560.7003960	1980.8907019	-56.5617343	10.8904751	57.6006270	10.5021497
0.5592234	980.7852687	-195.0902912	-16.0952154	0.4466179	0.1122471	0.4605073	0.2513268	0.2462270	-447.2016377	1982.0922622	-65.9881097	13.1258530	67.2808935	19.1897519
0.5611651	979.5697540	-201.1046031	-17.3123498	0.3129655	0.1392689	0.3425540	0.4449975	0.4186860	-315.0207196	1986.1366781	-75.3300687	15.4651855	76.9011783	40.4386207
0.5631069	978.3173590	-207.1113435	-18.5399118	0.1607458	0.1710162	0.2347035	1.0638920	0.8163453	-164.5916614	2002.2424019	-84.2256691	17.8307135	86.0923788	97.7811860
0.5650486	977.0281310	-213.1102863	-19.7720044	-0.0088767	0.2074786	0.2076684	-23.3734816	1.6135538	2.8930959	1302.9495969	-92.2578397	20.1233718	94.4270040	138.0473328
0.5669904	975.7021184	-219.1012056	-21.0020555	-0.1938791	0.2484342	0.3151328	-1.2813869	2.2334740	185.3916158	1931.9247458	-98.9738615	22.2253271	101.4386042	64.4910580
