Data calculated via Fourier domain filtering

Frequency:	3.1600000

Number of harmonics used:	15

Number of cycles in input:	1

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
[s]	[-]	[1/s]	[Pa]	[Pa]	[Pa]	[Pa]	[]	[rad]	[Pa]	[Pa]	[Pa/s]	[Pa/s]	[Pa/s]	[]

0.7029127	7.9583690	-6.0551095	-1.0137021	3.4228380	0.2449910	3.4315944	0.0715754	0.0714535	-27.7844643	16.0757454	-10.7852751	8.2059579	13.5521180	-0.1639174
0.7048545	7.9210657	-6.1038271	-1.1533208	3.4265523	0.2421476	3.4350977	0.0706680	0.0705507	-27.8275367	16.0422132	-11.1954537	8.6270126	14.1337726	-0.1301501
0.7067962	7.8834642	-6.1523149	-1.2939058	3.4293706	0.2399628	3.4377558	0.0699728	0.0698590	-27.8620340	16.0079970	-11.6121660	9.0622246	14.7297765	-0.0951025
0.7087380	7.8455659	-6.2005711	-1.4354530	3.4312766	0.2384667	3.4395531	0.0694980	0.0693864	-27.8878386	15.9731062	-12.0352809	9.5118234	15.3402338	-0.0587092
0.7106797	7.8073722	-6.2485939	-1.5779580	3.4322544	0.2376898	3.4404748	0.0692518	0.0691414	-27.9048373	15.9375496	-12.4646526	9.9760294	15.9652350	-0.0209015
0.7126215	7.7688846	-6.2963814	-1.7214160	3.4322888	0.2376629	3.4405072	0.0692433	0.0691329	-27.9129217	15.9013360	-12.9001201	10.4550530	16.6048557	0.0183932
0.7145632	7.7301044	-6.3439318	-1.8658215	3.4313646	0.2384174	3.4396375	0.0694818	0.0693703	-27.9119880	15.8644740	-13.3415070	10.9490934	17.2591557	0.0592509
0.7165050	7.6910333	-6.3912434	-2.0111686	3.4294676	0.2399849	3.4378541	0.0699773	0.0698634	-27.9019381	15.8269719	-13.7886205	11.4583377	17.9281778	0.1017519
0.7184467	7.6516726	-6.4383144	-2.1574510	3.4265839	0.2423971	3.4351468	0.0707402	0.0706225	-27.8826787	15.7888377	-14.2412518	11.9829596	18.6119470	0.1459803
0.7203884	7.6120238	-6.4851430	-2.3046618	3.4227000	0.2456864	3.4315065	0.0717815	0.0716586	-27.8541228	15.7500794	-14.6991745	12.5231186	19.3104694	0.1920246
0.7223302	7.5720884	-6.5317274	-2.4527934	3.4178033	0.2498851	3.4269260	0.0731128	0.0729829	-27.8161890	15.7107045	-15.1621452	13.0789583	20.0237308	0.2399775
0.7242719	7.5318679	-6.5780659	-2.6018379	3.4118818	0.2550258	3.4213996	0.0747464	0.0746076	-27.7688023	15.6707203	-15.6299024	13.6506055	20.7516958	0.2899361
0.7262137	7.4913639	-6.6241567	-2.7517867	3.4049241	0.2611411	3.4149235	0.0766951	0.0765453	-27.7118942	15.6301339	-16.1021662	14.2381689	21.4943065	0.3420019
0.7281554	7.4505778	-6.6699982	-2.9026307	3.3969195	0.2682640	3.4074958	0.0789727	0.0788092	-27.6454030	15.5889523	-16.5786382	14.8417374	22.2514812	0.3962809
0.7300972	7.4095112	-6.7155885	-3.0543601	3.3878582	0.2764272	3.3991168	0.0815935	0.0814131	-27.5692741	15.5471818	-17.0590007	15.4613793	23.0231135	0.4528837
0.7320389	7.3681656	-6.7609260	-3.2069647	3.3777311	0.2856636	3.3897893	0.0845726	0.0843719	-27.4834601	15.5048287	-17.5429166	16.0971403	23.8090707	0.5119248
0.7339807	7.3265426	-6.8060089	-3.3604336	3.3665301	0.2960061	3.3795184	0.0879262	0.0877006	-27.3879216	15.4618989	-18.0300290	16.7490424	24.6091927	0.5735233
0.7359224	7.2846438	-6.8508356	-3.5147551	3.3542477	0.3074874	3.3683121	0.0916710	0.0914155	-27.2826267	15.4183981	-18.5199608	17.4170827	25.4232908	0.6378021
0.7378642	7.2424707	-6.8954044	-3.6699173	3.3408776	0.3201399	3.3561813	0.0958251	0.0955334	-27.1675518	15.3743315	-19.0123148	18.1012311	26.2511463	0.7048875
0.7398059	7.2000250	-6.9397135	-3.8259072	3.3264145	0.3339960	3.3431402	0.1004072	0.1000718	-27.0426819	15.3297040	-19.5066732	18.8014296	27.0925091	0.7749090
0.7417477	7.1573082	-6.9837614	-3.9827116	3.3108537	0.3490877	3.3292063	0.1054374	0.1050492	-26.9080104	15.2845202	-20.0025974	19.5175903	27.9470971	0.8479985
0.7436894	7.1143219	-7.0275463	-4.1403162	3.2941921	0.3654466	3.3144008	0.1109366	0.1104849	-26.7635400	15.2387843	-20.4996284	20.2495942	28.8145940	0.9242895
0.7456312	7.0710677	-7.0710667	-4.2987065	3.2764273	0.3831039	3.2987490	0.1169273	0.1163988	-26.6092824	15.1924999	-20.9972862	20.9972893	29.6946491	1.0039160
0.7475729	7.0275474	-7.1143208	-4.4578670	3.2575583	0.4020904	3.2822801	0.1234331	0.1228119	-26.4452588	15.1456704	-21.4950701	21.7604894	30.5868752	1.0870113
0.7495147	6.9837624	-7.1573071	-4.6177817	3.2375849	0.4224361	3.2650281	0.1304788	0.1297458	-26.2715002	15.0982986	-21.9924589	22.5389724	31.4908483	1.1737061
0.7514564	6.9397145	-7.2000239	-4.7784337	3.2165086	0.4441705	3.2470317	0.1380909	0.1372230	-26.0880476	15.0503870	-22.4889109	23.3324791	32.4061058	1.2641270
0.7533982	6.8954054	-7.2424697	-4.9398056	3.1943317	0.4673223	3.2283347	0.1462974	0.1452668	-25.8949519	15.0019373	-22.9838645	24.1407113	33.3321462	1.3583940
0.7553399	6.8508366	-7.2846428	-5.1018794	3.1710581	0.4919194	3.2089864	0.1551278	0.1539011	-25.6922747	14.9529508	-23.4767380	24.9633307	34.2684273	1.4566175
0.7572817	6.8060099	-7.3265416	-5.2646361	3.1466928	0.5179887	3.1890418	0.1646137	0.1631505	-25.4800882	14.9034283	-23.9669308	25.7999574	35.2143660	1.5588951
0.7592234	6.7609270	-7.3681645	-5.4280561	3.1212423	0.5455562	3.1685620	0.1747882	0.1730401	-25.2584750	14.8533699	-24.4538231	26.6501688	36.1693373	1.6653080
0.7611652	6.7155895	-7.4095101	-5.5921193	3.0947144	0.5746468	3.1476143	0.1856865	0.1835955	-25.0275292	14.8027750	-24.9367774	27.5134980	37.1326735	1.7759161
0.7631069	6.6699991	-7.4505767	-5.7568046	3.0671183	0.6052842	3.1262731	0.1973462	0.1948425	-24.7873556	14.7516423	-25.4151385	28.3894329	38.1036634	1.8907532
0.7650486	6.6241577	-7.4913628	-5.9220902	3.0384647	0.6374907	3.1046195	0.2098068	0.2068072	-24.5380705	14.6999699	-25.8882347	29.2774150	39.0815522	2.0098211
0.7669904	6.5780669	-7.5318668	-6.0879538	3.0087659	0.6712875	3.0827421	0.2231106	0.2195153	-24.2798015	14.6477548	-26.3553789	30.1768385	40.0655410	2.1330829
0.7689321	6.5317284	-7.5720873	-6.2543720	2.9780353	0.7066941	3.0607369	0.2373021	0.2329925	-24.0126877	14.5949934	-26.8158691	31.0870492	41.0547862	2.2604556
0.7708739	6.4851439	-7.6120227	-6.4213212	2.9462881	0.7437285	3.0387079	0.2524290	0.2472634	-23.7368799	14.5416812	-27.2689904	32.0073440	42.0483996	2.3918025
0.7728156	6.4383154	-7.6516714	-6.5887764	2.9135410	0.7824070	3.0167668	0.2685416	0.2623520	-23.4525404	14.4878125	-27.7140152	32.9369701	43.0454485	2.5269242
0.7747574	6.3912444	-7.6910322	-6.7567125	2.8798123	0.8227443	2.9950337	0.2856937	0.2782806	-23.1598434	14.4333807	-28.1502055	33.8751245	44.0449558	2.6655497
0.7766991	6.3439328	-7.7301033	-6.9251032	2.8451217	0.8647530	2.9736367	0.3039424	0.2950697	-22.8589745	14.3783781	-28.5768139	34.8209535	45.0458999	2.8073271
0.7786409	6.2963823	-7.7688834	-7.0939218	2.8094904	0.9084440	2.9527118	0.3233483	0.3127373	-22.5501313	14.3227956	-28.9930853	35.7735528	46.0472157	2.9518142
0.7805826	6.2485948	-7.8073711	-7.2631405	2.7729415	0.9538259	2.9324032	0.3439762	0.3312984	-22.2335230	14.2666230	-29.3982585	36.7319672	47.0477950	3.0984698
0.7825244	6.2005720	-7.8455647	-7.4327312	2.7354993	1.0009053	2.9128625	0.3658949	0.3507643	-21.9093704	14.2098486	-29.7915682	37.6951906	48.0464872	3.2466455
0.7844661	6.1523158	-7.8834630	-7.6026648	2.6971899	1.0496866	2.8942486	0.3891778	0.3711423	-21.5779057	14.1524592	-30.1722466	38.6621666	49.0421002	3.3955795
0.7864079	6.1038280	-7.9210645	-7.7729115	2.6580408	1.1001716	2.8767270	0.4139032	0.3924341	-21.2393727	14.0944400	-30.5395254	39.6317888	50.0334018	3.5443924
0.7883496	6.0551103	-7.9583678	-7.9434409	2.6180812	1.1523600	2.8604689	0.4401544	0.4146362	-20.8940264	14.0357744	-30.8926383	40.6029015	51.0191211	3.6920862
0.7902914	6.0061647	-7.9953714	-8.1142218	2.5773416	1.2062487	2.8456503	0.4680205	0.4377383	-20.5421329	13.9764441	-31.2308223	41.5743005	51.9979493	3.8375467
0.7922331	5.9569930	-8.0320740	-8.2852224	2.5358543	1.2618322	2.8324508	0.4975965	0.4617230	-20.1839692	13.9164286	-31.5533208	42.5447343	52.9685422	3.9795513
0.7941749	5.9075969	-8.0684743	-8.4564100	2.4936528	1.3191022	2.8210521	0.5289839	0.4865650	-19.8198228	13.8557053	-31.8593852	43.5129050	53.9295218	4.1167814
0.7961166	5.8579785	-8.1045707	-8.6277515	2.4507722	1.3780477	2.8116366	0.5622912	0.5122308	-19.4499919	13.7942492	-32.1482777	44.4774704	54.8794783	4.2478415
0.7980584	5.8081395	-8.1403620	-8.7992130	2.4072490	1.4386548	2.8043850	0.5976344	0.5386783	-19.0747844	13.7320328	-32.4192733	45.4370453	55.8169721	4.3712837
0.8000001	5.7580818	-8.1758468	-8.9707600	2.3631210	1.5009067	2.7994753	0.6351375	0.5658560	-18.6945183	13.6690260	-32.6716627	46.3902034	56.7405368	4.4856387
0.8019419	5.7078074	-8.2110239	-9.1423571	2.3184274	1.5647836	2.7970794	0.6749332	0.5937038	-18.3095208	13.6051955	-32.9047541	47.3354795	57.6486814	4.5894522
0.8038836	5.6573180	-8.2458917	-9.3139687	2.2732086	1.6302628	2.7973619	0.7171637	0.6221526	-17.9201281	13.5405050	-33.1178765	48.2713720	58.5398933	4.6813253
0.8058254	5.6066157	-8.2804491	-9.4855583	2.2275062	1.6973182	2.8004773	0.7619814	0.6511252	-17.5266850	13.4749147	-33.3103816	49.1963453	59.4126410	4.7599577
0.8077671	5.5557023	-8.3146948	-9.6570890	2.1813632	1.7659210	2.8065677	0.8095493	0.6805366	-17.1295444	13.4083811	-33.4816465	50.1088325	60.2653777	4.8241913
0.8097088	5.5045797	-8.3486274	-9.8285230	2.1348233	1.8360389	2.8157609	0.8600426	0.7102955	-16.7290671	13.3408567	-33.6310763	51.0072385	61.0965439	4.8730518
0.8116506	5.4532498	-8.3822457	-9.9998223	2.0879316	1.9076365	2.8281682	0.9136489	0.7403050	-16.3256206	13.2722897	-33.7581063	51.8899435	61.9045716	4.9057854
0.8135923	5.4017147	-8.4155484	-10.1709482	2.0407339	1.9806750	2.8438827	0.9705699	0.7704645	-15.9195794	13.2026235	-33.8622049	52.7553058	62.6878872	4.9218885
0.8155341	5.3499761	-8.4485343	-10.3418616	1.9932770	2.0551127	2.8629777	1.0310221	0.8006711	-15.5113239	13.1317966	-33.9428755	53.6016656	63.4449159	4.9211284
0.8174758	5.2980362	-8.4812021	-10.5125227	1.9456084	2.1309043	2.8855061	1.0952380	0.8308214	-15.1012398	13.0597418	-33.9996592	54.4273492	64.1740849	4.9035527
0.8194176	5.2458968	-8.5135506	-10.6828914	1.8977764	2.2080013	2.9114988	1.1634676	0.8608130	-14.6897179	12.9863862	-34.0321371	55.2306723	64.8738277	4.8694873
0.8213593	5.1935598	-8.5455785	-10.8529272	1.8498297	2.2863521	2.9409651	1.2359798	0.8905465	-14.2771532	12.9116504	-34.0399321	56.0099445	65.5425881	4.8195234
0.8233011	5.1410274	-8.5772847	-11.0225890	1.8018178	2.3659017	2.9738928	1.3130638	0.9199266	-13.8639440	12.8354481	-34.0227117	56.7634734	66.1788246	4.7544935
0.8252428	5.0883014	-8.6086680	-11.1918356	1.7537904	2.4465920	3.0102480	1.3950310	0.9488642	-13.4504919	12.7576855	-33.9801892	57.4895692	66.7810139	4.6754390
0.8271846	5.0353838	-8.6397272	-11.3606251	1.7057975	2.5283614	3.0499765	1.4822166	0.9772767	-13.0372003	12.6782606	-33.9121262	58.1865490	67.3476561	4.5835717
0.8291263	4.9822766	-8.6704611	-11.5289156	1.6578896	2.6111457	3.0930049	1.5749817	1.0050896	-12.6244746	12.5970628	-33.8183343	58.8527415	67.8772784	4.4802313
0.8310681	4.9289819	-8.7008685	-11.6966646	1.6101168	2.6948771	3.1392417	1.6737152	1.0322368	-12.2127206	12.5139722	-33.6986765	59.4864918	68.3684394	4.3668416
0.8330098	4.8755015	-8.7309484	-11.8638297	1.5625297	2.7794850	3.1885790	1.7788366	1.0586612	-11.8023443	12.4288584	-33.5530687	60.0861663	68.8197341	4.2448680
0.8349516	4.8218377	-8.7606996	-12.0303678	1.5151784	2.8648958	3.2408940	1.8907977	1.0843146	-11.3937513	12.3415802	-33.3814812	60.6501573	69.2297976	4.1157782
0.8368933	4.7679922	-8.7901209	-12.1962361	1.4681129	2.9510332	3.2960511	2.0100861	1.1091578	-10.9873455	12.2519845	-33.1839400	61.1768882	69.5973097	3.9810079
0.8388351	4.7139673	-8.8192113	-12.3613913	1.4213828	3.0378179	3.3539032	2.1372271	1.1331602	-10.5835290	12.1599056	-32.9605272	61.6648182	69.9209994	3.8419313
0.8407768	4.6597649	-8.8479696	-12.5257901	1.3750374	3.1251680	3.4142939	2.2727877	1.1562992	-10.1827007	12.0651640	-32.7113826	62.1124475	70.1996488	3.6998389
0.8427186	4.6053871	-8.8763948	-12.6893890	1.3291251	3.2129990	3.4770586	2.4173789	1.1785603	-9.7852563	11.9675654	-32.4367036	62.5183221	70.4320974	3.5559204
0.8446603	4.5508358	-8.9044858	-12.8521446	1.2836939	3.3012241	3.5420264	2.5716599	1.1999354	-9.3915869	11.8669001	-32.1367461	62.8810388	70.6172464	3.4112540
0.8466021	4.4961132	-8.9322416	-13.0140134	1.2387907	3.3897540	3.6090213	2.7363412	1.2204231	-9.0020789	11.7629411	-31.8118244	63.1992499	70.7540625	3.2668005
0.8485438	4.4412214	-8.9596611	-13.1749520	1.1944617	3.4784974	3.6778639	2.9121883	1.2400273	-8.6171127	11.6554440	-31.4623115	63.4716681	70.8415816	3.1234021
0.8504856	4.3861623	-8.9867432	-13.3349170	1.1507519	3.5673609	3.7483721	3.1000260	1.2587567	-8.2370623	11.5441451	-31.0886386	63.6970711	70.8789130	2.9817845
0.8524273	4.3309381	-9.0134870	-13.4938649	1.1077052	3.6562491	3.8203624	3.3007421	1.2766242	-7.8622946	11.4287605	-30.6912948	63.8743063	70.8652424	2.8425619
0.8543690	4.2755509	-9.0398915	-13.6517528	1.0653641	3.7450653	3.8936505	3.5152913	1.2936461	-7.4931689	11.3089854	-30.2708268	64.0022952	70.7998358	2.7062441
0.8563108	4.2200027	-9.0659556	-13.8085375	1.0237700	3.8337108	3.9680528	3.7446994	1.3098416	-7.1300356	11.1844927	-29.8278374	64.0800375	70.6820422	2.5732446
0.8582525	4.1642956	-9.0916784	-13.9641763	0.9829624	3.9220858	4.0433862	3.9900671	1.3252320	-6.7732365	11.0549321	-29.3629849	64.1066154	70.5112971	2.4438897
0.8601943	4.1084317	-9.1170589	-14.1186268	0.9429795	4.0100894	4.1194693	4.2525732	1.3398406	-6.4231034	10.9199299	-28.8769818	64.0811973	70.2871249	2.3184282
0.8621360	4.0524131	-9.1420961	-14.2718467	0.9038578	4.0976197	4.1961227	4.5334781	1.3536917	-6.0799580	10.7790882	-28.3705931	64.0030417	70.0091416	2.1970401
0.8640778	3.9962420	-9.1667892	-14.4237941	0.8656319	4.1845739	4.2731695	4.8341261	1.3668109	-5.7441110	10.6319850	-27.8446348	63.8715007	69.6770571	2.0798459
0.8660195	3.9399204	-9.1911371	-14.5744276	0.8283346	4.2708487	4.3504353	5.1559464	1.3792240	-5.4158620	10.4781743	-27.2999719	63.6860227	69.2906773	1.9669151
0.8679613	3.8834504	-9.2151389	-14.7237061	0.7919966	4.3563406	4.4277491	5.5004534	1.3909573	-5.0954984	10.3171879	-26.7375165	63.4461561	68.8499056	1.8582737
0.8699030	3.8268343	-9.2387939	-14.8715891	0.7566468	4.4409458	4.5049433	5.8692453	1.4020372	-4.7832956	10.1485361	-26.1582251	63.1515511	68.3547449	1.7539114
0.8718448	3.7700741	-9.2621010	-15.0180364	0.7223118	4.5245607	4.5818538	6.2639991	1.4124897	-4.4795162	9.9717116	-25.5630966	62.8019628	67.8052980	1.6537879
0.8737865	3.7131719	-9.2850593	-15.1630085	0.6890161	4.6070819	4.6583201	6.6864645	1.4223408	-4.1844094	9.7861929	-24.9531693	62.3972528	67.2017694	1.5578385
0.8757283	3.6561299	-9.3076681	-15.3064664	0.6567820	4.6884065	4.7341861	7.1384521	1.4316157	-3.8982112	9.5914502	-24.3295184	61.9373911	66.5444654	1.4659792
0.8776700	3.5989503	-9.3299265	-15.4483718	0.6256292	4.7684324	4.8092993	7.6218183	1.4403392	-3.6211436	9.3869527	-23.6932529	61.4224573	65.8337945	1.3781106
0.8796118	3.5416352	-9.3518336	-15.5886871	0.5955756	4.8470586	4.8835118	8.1384438	1.4485355	-3.3534145	9.1721789	-23.0455123	60.8526420	65.0702672	1.2941219
0.8815535	3.4841868	-9.3733886	-15.7273752	0.5666363	4.9241851	4.9566799	8.6902047	1.4562282	-3.0952174	8.9466282	-22.3874639	60.2282469	64.2544961	1.2138939
0.8834953	3.4266071	-9.3945908	-15.8643999	0.5388240	4.9997134	5.0286644	9.2789359	1.4634397	-2.8467314	8.7098376	-21.7202989	59.5496859	63.3871948	1.1373016
0.8854370	3.3688985	-9.4154392	-15.9997259	0.5121492	5.0735466	5.0993305	9.9063842	1.4701921	-2.6081206	8.4614003	-21.0452293	58.8174842	62.4691774	1.0642163
0.8873788	3.3110630	-9.4359331	-16.1333183	0.4866197	5.1455896	5.1685482	10.5741502	1.4765065	-2.3795344	8.2009894	-20.3634843	58.0322786	61.5013566	0.9945079
0.8893205	3.2531029	-9.4560718	-16.2651435	0.4622409	5.2157495	5.2361923	11.2836170	1.4824032	-2.1611071	7.9283860	-19.6763067	57.1948166	60.4847427	0.9280456
0.8912623	3.1950203	-9.4758544	-16.3951685	0.4390158	5.2839356	5.3021420	12.0358658	1.4879017	-1.9529581	7.6435116	-18.9849492	56.3059549	59.4204414	0.8647001
0.8932040	3.1368174	-9.4952803	-16.5233612	0.4169449	5.3500597	5.3662819	12.8315757	1.4930208	-1.7551916	7.3464665	-18.2906706	55.3666583	58.3096517	0.8043436
0.8951458	3.0784964	-9.5143487	-16.6496907	0.3960260	5.4140363	5.4285012	13.6709098	1.4977784	-1.5678969	7.0375716	-17.5947324	54.3779977	57.1536634	0.7468514
0.8970875	3.0200595	-9.5330589	-16.7741268	0.3762549	5.4757826	5.4886941	14.5533863	1.5021916	-1.3911482	6.7174154	-16.8983946	53.3411478	55.9538540	0.6921017
0.8990292	2.9615088	-9.5514102	-16.8966404	0.3576245	5.5352193	5.5467601	15.4777395	1.5062771	-1.2250050	6.3869032	-16.2029123	52.2573847	54.7116863	0.6399769
0.9009710	2.9028467	-9.5694018	-17.0172034	0.3401257	5.5922698	5.6026036	16.4417728	1.5100505	-1.0695120	6.0473077	-15.5095321	51.1280829	53.4287044	0.5903632
0.9029127	2.8440753	-9.5870332	-17.1357890	0.3237469	5.6468612	5.6561342	17.4422120	1.5135268	-0.9246993	5.7003170	-14.8194880	49.9547123	52.1065303	0.5431514
0.9048545	2.7851969	-9.6043037	-17.2523710	0.3084740	5.6989244	5.7072669	18.4745671	1.5167206	-0.7905825	5.3480787	-14.1339979	48.7388340	50.7468604	0.4982363
0.9067962	2.7262135	-9.6212125	-17.3669248	0.2942911	5.7483935	5.7559218	19.5330160	1.5196456	-0.6671633	4.9932316	-13.4542603	47.4820973	49.3514608	0.4555178
0.9087380	2.6671275	-9.6377591	-17.4794266	0.2811798	5.7952070	5.8020243	20.6103226	1.5223150	-0.5544295	4.6389243	-12.7814507	46.1862348	47.9221636	0.4149000
0.9106797	2.6079411	-9.6539429	-17.5898540	0.2691197	5.8393071	5.8455053	21.6978073	1.5247413	-0.4523551	4.2888107	-12.1167179	44.8530586	46.4608622	0.3762915
0.9126215	2.5486566	-9.6697632	-17.6981854	0.2580882	5.8806402	5.8863009	22.7853865	1.5269367	-0.3609010	3.9470194	-11.4611813	43.4844550	44.9695064	0.3396057
0.9145632	2.4892760	-9.6852194	-17.8044008	0.2480611	5.9191570	5.9243527	23.8616939	1.5289127	-0.2800152	3.6180917	-10.8159273	42.0823801	43.4500978	0.3047601
0.9165050	2.4298018	-9.7003110	-17.9084812	0.2390119	5.9548126	5.9596074	24.9142984	1.5306803	-0.2096331	3.3068840	-10.1820065	40.6488544	41.9046849	0.2716766
0.9184467	2.3702360	-9.7150374	-18.0104088	0.2309125	5.9875665	5.9920174	25.9300181	1.5322501	-0.1496778	3.0184374	-9.5604306	39.1859574	40.3353578	0.2402812
0.9203885	2.3105811	-9.7293980	-18.1101670	0.2237334	6.0173825	6.0215404	26.8953291	1.5336323	-0.1000610	2.7578144	-8.9521703	37.6958222	38.7442430	0.2105040
0.9223302	2.2508391	-9.7433923	-18.2077405	0.2174430	6.0442294	6.0481395	27.7968492	1.5348365	-0.0606828	2.5299138	-8.3581518	36.1806298	37.1334980	0.1822790
0.9242720	2.1910124	-9.7570198	-18.3031154	0.2120085	6.0680803	6.0717828	28.6218707	1.5358722	-0.0314326	2.3392732	-7.7792555	34.6426031	35.5053062	0.1555439
0.9262137	2.1311032	-9.7702799	-18.3962788	0.2073958	6.0889132	6.0924442	29.3589032	1.5367483	-0.0121891	2.1898754	-7.2163132	33.0840012	33.8618711	0.1302400
0.9281555	2.0711137	-9.7831722	-18.4872191	0.2035693	6.1067105	6.1101026	29.9981836	1.5374733	-0.0028215	2.0849741	-6.6701061	31.5071134	32.2054112	0.1063122
0.9300972	2.0110463	-9.7956961	-18.5759261	0.2004925	6.1214597	6.1247422	30.5321100	1.5380556	-0.0031894	2.0269540	-6.1413635	29.9142527	30.5381542	0.0837085
0.9320390	1.9509032	-9.8078513	-18.6623908	0.1981277	6.1331528	6.1363522	30.9555588	1.5385032	-0.0131432	2.0172403	-5.6307608	28.3077503	28.8623317	0.0623803
0.9339807	1.8906866	-9.8196371	-18.7466054	0.1964362	6.1417865	6.1449271	31.2660609	1.5388237	-0.0325253	2.0562633	-5.1389184	26.6899488	27.1801738	0.0422820
0.9359225	1.8303989	-9.8310533	-18.8285635	0.1953788	6.1473623	6.1504663	31.4638221	1.5390245	-0.0611698	2.1434818	-4.6664006	25.0631965	25.4939035	0.0233708
0.9378642	1.7700422	-9.8420994	-18.9082597	0.1949152	6.1498862	6.1529743	31.5515941	1.5391128	-0.0989035	2.2774604	-4.2137144	23.4298414	23.8057316	0.0056068
0.9398060	1.7096189	-9.8527749	-18.9856902	0.1950050	6.1493690	6.1524602	31.5344147	1.5390956	-0.1455465	2.4559922	-3.7813091	21.7922246	22.1178514	-0.0110471
0.9417477	1.6491312	-9.8630794	-19.0608523	0.1956070	6.1458258	6.1489379	31.4192480	1.5389794	-0.2009123	2.6762532	-3.3695759	20.1526748	20.4324336	-0.0266258
0.9436894	1.5885814	-9.8730126	-19.1337444	0.1966799	6.1392765	6.1424261	31.2145618	1.5387710	-0.2648085	2.9349746	-2.9788473	18.5135023	18.7516212	-0.0411613
0.9456312	1.5279718	-9.8825741	-19.2043663	0.1981820	6.1297450	6.1329479	30.9298815	1.5384764	-0.3370373	3.2286175	-2.6093974	16.8769933	17.0775249	-0.0546835
0.9475729	1.4673047	-9.8917635	-19.2727189	0.2000716	6.1172599	6.1205308	30.5753523	1.5381019	-0.4173963	3.5535393	-2.2614418	15.2454042	15.4122181	-0.0672200
0.9495147	1.4065824	-9.9005805	-19.3388046	0.2023071	6.1018536	6.1052064	30.1613397	1.5376534	-0.5056785	3.9061409	-1.9351382	13.6209561	13.7577326	-0.0787962
0.9514564	1.3458071	-9.9090248	-19.4026265	0.2048470	6.0835630	6.0870108	29.6980857	1.5371368	-0.6016730	4.2829899	-1.6305869	12.0058299	12.1160541	-0.0894353
0.9533982	1.2849811	-9.9170960	-19.4641894	0.2076499	6.0624285	6.0659837	29.1954317	1.5365578	-0.7051657	4.6809166	-1.3478317	10.4021609	10.4891182	-0.0991587
0.9553399	1.2241067	-9.9247938	-19.5234988	0.2106750	6.0384949	6.0421688	28.6626100	1.5359218	-0.8159393	5.0970837	-1.0868606	8.8120340	8.8788067	-0.1079855
0.9572817	1.1631863	-9.9321179	-19.5805617	0.2138818	6.0118100	6.0156135	28.1081017	1.5352344	-0.9337744	5.5290304	-0.8476072	7.2374793	7.2869434	-0.1159334
0.9592234	1.1022221	-9.9390681	-19.6353860	0.2172303	5.9824259	5.9863685	27.5395535	1.5345009	-1.0584492	5.9746967	-0.6299519	5.6804676	5.7152910	-0.1230177
0.9611652	1.0412163	-9.9456441	-19.6879807	0.2206814	5.9503974	5.9544882	26.9637435	1.5337265	-1.1897405	6.4324290	-0.4337236	4.1429064	4.1655479	-0.1292524
0.9631069	0.9801714	-9.9518457	-19.7383561	0.2241966	5.9157829	5.9200297	26.3865864	1.5329164	-1.3274240	6.9009746	-0.2587010	2.6266359	2.6393451	-0.1346495
0.9650487	0.9190896	-9.9576726	-19.7865233	0.2277382	5.8786440	5.8830536	25.8131680	1.5320758	-1.4712744	7.3794660	-0.1046148	1.1334260	1.1382437	-0.1392194
0.9669904	0.8579731	-9.9631246	-19.8324945	0.2312694	5.8390447	5.8436229	25.2477999	1.5312096	-1.6210663	7.8673999	0.0288509	-0.3350277	0.3362677	-0.1429707
0.9689322	0.7968244	-9.9682014	-19.8762830	0.2347547	5.7970522	5.8018035	24.6940873	1.5303229	-1.7765741	8.3646145	0.1420558	-1.7771063	1.7827750	-0.1459106
0.9708739	0.7356456	-9.9729030	-19.9179030	0.2381592	5.7527360	5.7576637	24.1550034	1.5294207	-1.9375726	8.8712654	0.2354022	-3.1912702	3.1999405	-0.1480445
0.9728157	0.6744392	-9.9772291	-19.9573697	0.2414495	5.7061681	5.7112741	23.6329660	1.5285078	-2.1038374	9.3878031	0.3093318	-4.5760617	4.5865048	-0.1493763
0.9747574	0.6132074	-9.9811796	-19.9946991	0.2445933	5.6574223	5.6627072	23.1299130	1.5275892	-2.2751451	9.9149538	0.3643241	-5.9301068	5.9412876	-0.1499084
0.9766992	0.5519524	-9.9847542	-20.0299083	0.2475596	5.6065749	5.6120377	22.6473743	1.5266698	-2.4512734	10.4537032	0.4008934	-7.2521171	7.2631892	-0.1496414
0.9786409	0.4906767	-9.9879530	-20.0630150	0.2503186	5.5537036	5.5593419	22.1865385	1.5257544	-2.6320019	11.0052842	0.4195870	-8.5408907	8.5511909	-0.1485746
0.9805827	0.4293826	-9.9907757	-20.0940380	0.2528420	5.4988878	5.5046977	21.7483150	1.5248481	-2.8171120	11.5711700	0.4209819	-9.7953138	9.8043561	-0.1467056
0.9825244	0.3680722	-9.9932223	-20.1229968	0.2551029	5.4422085	5.4481842	21.3333888	1.5239557	-3.0063871	12.1530718	0.4056829	-11.0143612	11.0218297	-0.1440305
0.9844662	0.3067480	-9.9952926	-20.1499116	0.2570756	5.3837476	5.3898819	20.9422710	1.5230823	-3.1996131	12.7529414	0.3743196	-12.1970966	12.2028390	-0.1405438
