Data calculated via numerical differentiation

Frequency:	3.1600000

Step size for numerical diff.:	8

Standard differentiation

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
0.2699029	-753.1870000	-657.8069620	-35.4294000	0.0016529	0.0347850	0.0348243	21.0445584	1.5233138	-26.9433590	15547.2586804	0.0342351	0.0298996	0.0454536	-0.3032008
0.2718447	-757.2090000	-653.1740506	-35.2749000	0.0017602	0.0348787	0.0349231	19.8147107	1.5203716	-26.7325700	14429.6418585	0.0338263	0.0291780	0.0446718	-0.2863293
0.2737864	-761.2020000	-648.5158228	-35.1194000	0.0017432	0.0348659	0.0349094	20.0007072	1.5208397	-26.6370435	14519.0559742	0.0333150	0.0283842	0.0437670	-0.3019002
0.2757282	-765.1670000	-643.8322785	-34.9630000	0.0018158	0.0349249	0.0349721	19.2339786	1.5188518	-26.4578665	13805.8185617	0.0394419	0.0331867	0.0515463	-0.3279486
0.2776699	-769.1030000	-639.1234177	-34.8058000	0.0020083	0.0350874	0.0351448	17.4707862	1.5136203	-26.1645976	12258.8225619	0.0388866	0.0323153	0.0505613	-0.3571137
0.2796117	-773.0100000	-634.3924051	-34.6476000	0.0020389	0.0351123	0.0351714	17.2214370	1.5127943	-26.0224926	11990.1790937	0.0425353	0.0349076	0.0550254	-0.3598478
0.2815534	-776.8880000	-629.6392405	-34.4886000	0.0021438	0.0351968	0.0352620	16.4181865	1.5099634	-25.8100675	11262.6885343	0.0473583	0.0383819	0.0609588	-0.3838195
0.2834952	-780.7370000	-624.8607595	-34.3286000	0.0021609	0.0352128	0.0352790	16.2952673	1.5095057	-25.6784814	11102.3748989	0.0426204	0.0341116	0.0545903	-0.3659407
0.2854369	-784.5570000	-620.0569620	-34.1678000	0.0023179	0.0353364	0.0354124	15.2450641	1.5052952	-25.4155462	10180.3765645	0.0475400	0.0375712	0.0605941	-0.3959475
0.2873787	-788.3460000	-615.2310127	-34.0060000	0.0023454	0.0353575	0.0354352	15.0754116	1.5045602	-25.2731555	9987.3855775	0.0503866	0.0393205	0.0639133	-0.4099083
0.2893204	-792.1070000	-610.3829114	-33.8434000	0.0025004	0.0354779	0.0355659	14.1888705	1.5004349	-25.0099227	9210.2375483	0.0532191	0.0410099	0.0671870	-0.4324883
0.2912622	-795.8370000	-605.5094937	-33.6799000	0.0026472	0.0355889	0.0356872	13.4441006	1.4965510	-24.7537464	8555.1672827	0.0559237	0.0425484	0.0702697	-0.4595676
0.2932039	-799.5370000	-600.6170886	-33.5155000	0.0026621	0.0356030	0.0357024	13.3739111	1.4961628	-24.6200194	8448.7286685	0.0510527	0.0383519	0.0638533	-0.4386195
0.2951457	-803.2080000	-595.6993671	-33.3502000	0.0028140	0.0357161	0.0358268	12.6923739	1.4921713	-24.3570534	7852.5150172	0.0536786	0.0398119	0.0668309	-0.4633296
0.2970874	-806.8480000	-590.7594937	-33.1840000	0.0029265	0.0357990	0.0359185	12.2328178	1.4892304	-24.1301769	7438.6259579	0.0544422	0.0398622	0.0674755	-0.4588794
0.2990292	-810.4570000	-585.7974684	-33.0169000	0.0030399	0.0358800	0.0360085	11.8031452	1.4862750	-23.9018339	7052.3412971	0.0618881	0.0447329	0.0763621	-0.5001996
0.3009709	-814.0360000	-580.8132911	-32.8490000	0.0031392	0.0359521	0.0360889	11.4527409	1.4837019	-23.6855378	6731.1163452	0.0602621	0.0429964	0.0740284	-0.4893500
0.3029127	-817.5850000	-575.8069620	-32.6802000	0.0033306	0.0360869	0.0362403	10.8349727	1.4787633	-23.3814902	6202.6266891	0.0647418	0.0455972	0.0791871	-0.5286825
0.3048544	-821.1030000	-570.7816456	-32.5105000	0.0033853	0.0361245	0.0362828	10.6711368	1.4773585	-23.2057919	6033.8598919	0.0667988	0.0464337	0.0813521	-0.5500826
0.3067962	-824.5890000	-565.7310127	-32.3399000	0.0035357	0.0362301	0.0364023	10.2468820	1.4735137	-22.9381406	5662.9476951	0.0638010	0.0437725	0.0773731	-0.5259181
0.3087379	-828.0450000	-560.6613924	-32.1684000	0.0036433	0.0363012	0.0364836	9.9637473	1.4707674	-22.7108398	5405.4982748	0.0747991	0.0506441	0.0903312	-0.5649924
0.3106797	-831.4700000	-555.5696203	-31.9960000	0.0037489	0.0363728	0.0365654	9.7023655	1.4680913	-22.4841302	5166.1300616	0.0749497	0.0500784	0.0901404	-0.5841580
0.3126214	-834.8630000	-550.4588608	-31.8228000	0.0038904	0.0364672	0.0366742	9.3737675	1.4645176	-22.2224491	4877.3344893	0.0774939	0.0510935	0.0928216	-0.6054621
0.3145631	-838.2250000	-545.3259494	-31.6487000	0.0040813	0.0365930	0.0368199	8.9659855	1.4597227	-21.9127257	4530.8089065	0.0765203	0.0497824	0.0912888	-0.6201498
0.3165049	-841.5550000	-540.1708861	-31.4737000	0.0042329	0.0366908	0.0369341	8.6680603	1.4559380	-21.6395765	4270.7132369	0.0834373	0.0535572	0.0991471	-0.6726195
0.3184466	-844.8540000	-534.9968354	-31.2978000	0.0043771	0.0367846	0.0370441	8.4038262	1.4523598	-21.3720295	4037.8079326	0.0816346	0.0516958	0.0966264	-0.6574111
0.3203884	-848.1200000	-529.8037975	-31.1211000	0.0046146	0.0369332	0.0372204	8.0035149	1.4464954	-21.0151402	3705.9092305	0.0886098	0.0553517	0.1044773	-0.6752286
0.3223301	-851.3550000	-524.5886076	-30.9434000	0.0047117	0.0369929	0.0372917	7.8513049	1.4441111	-20.7909290	3561.2753836	0.0942645	0.0580848	0.1107233	-0.7208733
0.3242719	-854.5580000	-519.3544304	-30.7649000	0.0049954	0.0371672	0.0375014	7.4402633	1.4371931	-20.3875063	3226.6885228	0.0956343	0.0581226	0.1119114	-0.7494289
0.3262136	-857.7290000	-514.1012658	-30.5855000	0.0051768	0.0372748	0.0376325	7.2004157	1.4327982	-20.0810062	3021.3448226	0.1010258	0.0605513	0.1177823	-0.7755575
0.3281554	-860.8670000	-508.8291139	-30.4052000	0.0053739	0.0373917	0.0377759	6.9580156	1.4280546	-19.7581135	2815.8152477	0.1047996	0.0619437	0.1217373	-0.8000384
0.3300971	-863.9730000	-503.5379747	-30.2240000	0.0055013	0.0374652	0.0378670	6.8102781	1.4250013	-19.5010569	2680.8507927	0.1130822	0.0659045	0.1308854	-0.8275424
0.3320389	-867.0460000	-498.2278481	-30.0420000	0.0057715	0.0376235	0.0380636	6.5188741	1.4185822	-19.1058843	2443.3551279	0.1115479	0.0640981	0.1286527	-0.8330623
0.3339806	-870.0870000	-492.8987342	-29.8590000	0.0059532	0.0377264	0.0381933	6.3371270	1.4142867	-18.7945712	2286.9455727	0.1191247	0.0674821	0.1369107	-0.8861772
0.3359224	-873.0950000	-487.5506329	-29.6751000	0.0061854	0.0378591	0.0383611	6.1207719	1.4088490	-18.4334787	2107.0861762	0.1177836	0.0657739	0.1349044	-0.8960421
0.3378641	-876.0700000	-482.1835443	-29.4904000	0.0065015	0.0380333	0.0385850	5.8499548	1.4014913	-17.9911630	1891.1748491	0.1269892	0.0698956	0.1449540	-0.9549751
0.3398059	-879.0120000	-476.8006329	-29.3047000	0.0066710	0.0381274	0.0387066	5.7153729	1.3975830	-17.6878906	1772.4387507	0.1278718	0.0693641	0.1454737	-0.9588568
0.3417476	-881.9210000	-471.3955696	-29.1181000	0.0069431	0.0382724	0.0388971	5.5123101	1.3913359	-17.2855273	1607.6826586	0.1374653	0.0734754	0.1558696	-0.9884579
0.3436894	-884.7970000	-465.9778481	-28.9307000	0.0072003	0.0384085	0.0390776	5.3342941	1.3854810	-16.8961188	1461.7872723	0.1426279	0.0751165	0.1611993	-1.0441052
0.3456311	-887.6400000	-460.5379747	-28.7423000	0.0076219	0.0386295	0.0393742	5.0682108	1.3759903	-16.3469313	1257.0879370	0.1478378	0.0767050	0.1665523	-1.0717419
0.3475729	-890.4490000	-455.0822785	-28.5529000	0.0077853	0.0387123	0.0394873	4.9724535	1.3723356	-16.0453677	1170.5224180	0.1594751	0.0815016	0.1790945	-1.1005938
0.3495146	-893.2240000	-449.6107595	-28.3627000	0.0081451	0.0388943	0.0397380	4.7751584	1.3643624	-15.5533206	1016.2997044	0.1675010	0.0843116	0.1875234	-1.1470058
0.3514564	-895.9660000	-444.1234177	-28.1715000	0.0083941	0.0390182	0.0399109	4.6482669	1.3588921	-15.1668031	910.8656547	0.1754330	0.0869582	0.1958022	-1.1924331
0.3533981	-898.6740000	-438.6170886	-27.9794000	0.0087418	0.0391918	0.0401549	4.4832649	1.3513370	-14.6834352	781.0068340	0.1768627	0.0863203	0.1968035	-1.1968620
0.3553399	-901.3490000	-433.0949367	-27.7863000	0.0090978	0.0393632	0.0404009	4.3266561	1.3436594	-14.1910364	658.4765226	0.1891734	0.0908951	0.2098773	-1.2540209
0.3572816	-903.9890000	-427.5537975	-27.5923000	0.0095506	0.0395807	0.0407167	4.1443013	1.3340270	-13.6032937	520.3454959	0.1935317	0.0915376	0.2140879	-1.3066268
0.3592233	-906.5960000	-422.0000000	-27.3974000	0.0099276	0.0397558	0.0409766	4.0045528	1.3260852	-13.0878825	411.7313231	0.2062849	0.0960169	0.2275362	-1.3265101
0.3611651	-909.1680000	-416.4303797	-27.2014000	0.0102115	0.0398888	0.0411751	3.9062532	1.3201788	-12.6607876	330.6844419	0.2076633	0.0951155	0.2284097	-1.3601283
0.3631068	-911.7060000	-410.8417722	-27.0045000	0.0108127	0.0401623	0.0415923	3.7143474	1.3078058	-11.9248368	191.1448242	0.2183302	0.0983885	0.2394752	-1.4260659
0.3650486	-914.2100000	-405.2405063	-26.8066000	0.0112330	0.0403501	0.0418845	3.5921203	1.2992839	-11.3627863	97.3476192	0.2247174	0.0996139	0.2458065	-1.4524758
0.3669903	-916.6790000	-399.6234177	-26.6077000	0.0117219	0.0405620	0.0422218	3.4603743	1.2894744	-10.7329179	-1.0463129	0.2415809	0.1053190	0.2635402	-1.5250086
0.3689321	-919.1140000	-393.9905063	-26.4077000	0.0121363	0.0407409	0.0425102	3.3569401	1.2812761	-10.1734293	-80.8515053	0.2531625	0.1085207	0.2754415	-1.5596890
0.3708738	-921.5140000	-388.3449367	-26.2068000	0.0126523	0.0409592	0.0428689	3.2372863	1.2711939	-9.5138547	-169.5693781	0.2631420	0.1108915	0.2855532	-1.6194786
0.3728156	-923.8800000	-382.6835443	-26.0048000	0.0130852	0.0411416	0.0431723	3.1441303	1.2628606	-8.9333028	-241.1771856	0.2727561	0.1129811	0.2952298	-1.6538460
0.3747573	-926.2100000	-377.0063291	-25.8018000	0.0137217	0.0414037	0.0436183	3.0173870	1.2507754	-8.1529119	-332.0485064	0.2831432	0.1152515	0.3057008	-1.7116941
0.3766991	-928.5060000	-371.3164557	-25.5977000	0.0142686	0.0416208	0.0439987	2.9169553	1.2405293	-7.4585764	-405.7786839	0.3057246	0.1222583	0.3292637	-1.7820195
0.3786408	-930.7670000	-365.6139241	-25.3925000	0.0147430	0.0418117	0.0443348	2.8360440	1.2318037	-6.8326028	-467.3184830	0.3113240	0.1222973	0.3344836	-1.8242247
0.3805826	-932.9930000	-359.8955696	-25.1862000	0.0153471	0.0420468	0.0447601	2.7397150	1.2208202	-6.0786753	-536.9142854	0.3288550	0.1268524	0.3524729	-1.8766794
0.3825243	-935.1840000	-354.1645570	-24.9789000	0.0160675	0.0423236	0.0452709	2.6341091	1.2079683	-5.2092851	-610.9719982	0.3392000	0.1284607	0.3627103	-1.9124198
0.3844661	-937.3390000	-348.4177215	-24.7703000	0.0167891	0.0425937	0.0457831	2.5369826	1.1953267	-4.3368981	-679.0227039	0.3598855	0.1337755	0.3839446	-1.9958343
0.3864078	-939.4590000	-342.6613924	-24.5607000	0.0174849	0.0428490	0.0462792	2.4506370	1.1833635	-3.4879628	-739.9742567	0.3781813	0.1379389	0.4025522	-2.0442606
0.3883496	-941.5440000	-336.8892405	-24.3498000	0.0182815	0.0431368	0.0468508	2.3595848	1.1699397	-2.5381250	-802.7083383	0.3993490	0.1428844	0.4241410	-2.0993151
0.3902913	-943.5930000	-331.1075949	-24.1378000	0.0189909	0.0433897	0.0473637	2.2847675	1.1582337	-1.6717289	-855.5649918	0.4153104	0.1457332	0.4401374	-2.1546666
0.3922331	-945.6070000	-325.3101266	-23.9246000	0.0199236	0.0437131	0.0480394	2.1940362	1.1431453	-0.5845911	-916.2653790	0.4372396	0.1504254	0.4623919	-2.2212898
0.3941748	-947.5860000	-319.5031646	-23.7101000	0.0207921	0.0440073	0.0486719	2.1165394	1.1294148	0.4417061	-968.8299482	0.4647506	0.1566967	0.4904559	-2.2785779
0.3961166	-949.5280000	-313.6816456	-23.4943000	0.0217543	0.0443279	0.0493783	2.0376655	1.1145699	1.5622654	-1021.3421802	0.4865913	0.1607448	0.5124549	-2.3367010
0.3980583	-951.4350000	-307.8496835	-23.2772000	0.0226383	0.0446171	0.0500318	1.9708646	1.1012530	2.6083510	-1066.6532590	0.5113096	0.1654314	0.5374058	-2.3919031
0.4000001	-953.3060000	-302.0060127	-23.0588000	0.0236624	0.0449459	0.0507941	1.8994693	1.0862033	3.7942145	-1113.6541370	0.5325486	0.1687091	0.5586329	-2.4425079
0.4019418	-955.1410000	-296.1509494	-22.8391000	0.0247703	0.0452925	0.0516234	1.8284994	1.0703389	5.0647661	-1159.6104068	0.5610290	0.1739514	0.5873778	-2.4981320
0.4038835	-956.9400000	-290.2848101	-22.6179000	0.0258436	0.0456213	0.0524328	1.7652863	1.0553884	6.3037237	-1200.8584459	0.5891722	0.1787240	0.6156834	-2.5684983
0.4058253	-958.7030000	-284.4075949	-22.3953000	0.0270487	0.0459822	0.0533479	1.6999789	1.0390668	7.6748660	-1242.4456418	0.6230695	0.1848401	0.6499088	-2.6183477
0.4077670	-960.4310000	-278.5196203	-22.1713000	0.0282730	0.0463433	0.0542869	1.6391386	1.0230005	9.0675980	-1281.1471276	0.6461076	0.1873721	0.6727283	-2.6482879
0.4097088	-962.1210000	-272.6212025	-21.9457000	0.0295966	0.0467211	0.0553066	1.5785989	1.0061272	10.5605408	-1318.9372601	0.6836272	0.1936984	0.7105386	-2.7062175
0.4116505	-963.7760000	-266.7126582	-21.7186000	0.0309007	0.0470857	0.0563198	1.5237757	0.9900298	12.0369127	-1353.3113391	0.7198796	0.1992183	0.7469368	-2.7708682
0.4135923	-965.3940000	-260.7939873	-21.4899000	0.0324142	0.0474993	0.0575054	1.4653848	0.9719704	13.7227079	-1388.7484556	0.7593879	0.2051431	0.7866090	-2.8235699
0.4155340	-966.9760000	-254.8655063	-21.2595000	0.0338830	0.0478907	0.0586649	1.4134142	0.9550501	15.3670922	-1420.5101881	0.8009442	0.2111009	0.8282966	-2.8653208
0.4174758	-968.5220000	-248.9275316	-21.0275000	0.0354778	0.0483065	0.0599349	1.3615975	0.9373338	17.1388639	-1451.6088293	0.8420298	0.2164210	0.8693976	-2.9109369
0.4194175	-970.0310000	-242.9800633	-20.7937000	0.0372051	0.0487442	0.0613207	1.3101476	0.9188546	19.0445040	-1481.9092658	0.8901916	0.2229802	0.9176934	-2.9484190
0.4213593	-971.5040000	-237.0237342	-20.5581000	0.0389540	0.0491762	0.0627353	1.2624164	0.9008716	20.9744869	-1509.9459476	0.9354545	0.2282363	0.9628951	-2.9913347
0.4233010	-972.9400000	-231.0582278	-20.3206000	0.0407525	0.0496082	0.0642008	1.2173023	0.8830892	22.9565041	-1536.2547550	0.9953332	0.2363616	1.0230127	-3.0439425
0.4252428	-974.3390000	-225.0838608	-20.0812000	0.0427880	0.0500862	0.0658744	1.1705679	0.8638192	25.1763867	-1562.7376712	1.0452057	0.2414603	1.0727339	-3.0702139
0.4271845	-975.7020000	-219.1012658	-19.8399000	0.0449532	0.0505788	0.0676683	1.1251418	0.8442165	27.5279853	-1588.0713570	1.1053478	0.2482202	1.1328755	-3.0930543
0.4291263	-977.0280000	-213.1104430	-19.5964000	0.0470924	0.0510521	0.0694551	1.0840832	0.8257217	29.8571457	-1611.0399874	1.1662230	0.2543831	1.1936443	-3.1197942
0.4310680	-978.3170000	-207.1113924	-19.3508000	0.0494558	0.0515587	0.0714435	1.0425211	0.8062131	32.4118735	-1633.6877254	1.2360424	0.2616739	1.2634374	-3.1507815
0.4330098	-979.5700000	-201.1047468	-19.1030000	0.0519252	0.0520739	0.0735386	1.0028644	0.7868283	35.0753851	-1655.0684031	1.3047322	0.2678686	1.3319459	-3.1629527
0.4349515	-980.7850000	-195.0901899	-18.8528000	0.0545517	0.0526055	0.0757841	0.9643225	0.7672374	37.8984638	-1675.5099865	1.3771609	0.2739472	1.4041435	-3.1715489
0.4368933	-981.9640000	-189.0686709	-18.6003000	0.0572786	0.0531367	0.0781303	0.9276881	0.7479035	40.8244982	-1694.6995081	1.4621869	0.2815244	1.4890421	-3.1896112
0.4388350	-983.1050000	-183.0398734	-18.3453000	0.0603636	0.0537212	0.0808067	0.8899598	0.7272403	44.1101826	-1713.8466565	1.5464775	0.2879379	1.5730546	-3.1856178
0.4407768	-984.2100000	-177.0041139	-18.0876000	0.0633612	0.0542690	0.0834252	0.8565020	0.7082567	47.3129409	-1730.9279593	1.6358814	0.2942173	1.6621287	-3.1908975
0.4427185	-985.2780000	-170.9620253	-17.8273000	0.0665857	0.0548385	0.0862607	0.8235779	0.6889533	50.7449740	-1747.3783957	1.7294428	0.3001023	1.7552874	-3.1877967
0.4446603	-986.3080000	-164.9129747	-17.5641000	0.0701308	0.0554415	0.0893985	0.7905434	0.6689481	54.4998761	-1763.4250355	1.8371328	0.3071763	1.8626364	-3.1799273
0.4466020	-987.3010000	-158.8582278	-17.2980000	0.0738425	0.0560500	0.0927055	0.7590473	0.6492663	58.4245070	-1778.5052127	1.9440915	0.3128160	1.9690977	-3.1618482
0.4485437	-988.2580000	-152.7971519	-17.0288000	0.0776874	0.0566546	0.0961513	0.7292631	0.6300969	62.4858836	-1792.5821400	2.0668784	0.3195683	2.0914373	-3.1567354
0.4504855	-989.1770000	-146.7303797	-16.7563000	0.0817726	0.0572732	0.0998348	0.7003953	0.6109912	66.7907186	-1805.9626393	2.1900126	0.3248754	2.2139781	-3.1416629
0.4524272	-990.0580000	-140.6582278	-16.4806000	0.0862795	0.0579259	0.1039209	0.6713745	0.5912548	71.5195146	-1818.9862074	2.3281917	0.3307493	2.3515679	-3.1123123
0.4543690	-990.9030000	-134.5806962	-16.2012000	0.0907962	0.0585552	0.1080401	0.6449083	0.5727875	76.2628553	-1830.8371646	2.4605405	0.3342136	2.4831348	-3.0891188
0.4563107	-991.7100000	-128.4981013	-15.9182000	0.0957876	0.0592151	0.1126130	0.6181917	0.5536885	81.4831989	-1842.3757863	2.6218462	0.3397126	2.6437628	-3.0615903
0.4582525	-992.4800000	-122.4107595	-15.6314000	0.1010563	0.0598794	0.1174645	0.5925348	0.5349123	86.9845178	-1853.2332204	2.7907512	0.3441731	2.8118939	-3.0289048
0.4601942	-993.2120000	-116.3186709	-15.3404000	0.1066505	0.0605532	0.1226418	0.5677717	0.5163851	92.8151262	-1863.4854957	2.9614694	0.3468278	2.9817093	-2.9935194
0.4621360	-993.9070000	-110.2221519	-15.0452000	0.1125309	0.0612228	0.1281071	0.5440532	0.4982661	98.9355433	-1873.0924402	3.1494966	0.3492825	3.1688054	-2.9597496
0.4640777	-994.5650000	-104.1215190	-14.7456000	0.1189800	0.0619178	0.1341270	0.5204054	0.4798384	105.6279448	-1882.3438630	3.3461977	0.3503177	3.3644853	-2.9131187
0.4660195	-995.1850000	-98.0170886	-14.4412000	0.1256682	0.0625937	0.1403940	0.4980874	0.4621164	112.5634393	-1890.9043955	3.5677719	0.3513477	3.5850302	-2.8712850
0.4679612	-995.7670000	-91.9088608	-14.1319000	0.1328484	0.0632807	0.1471501	0.4763379	0.4445394	119.9946651	-1899.0121771	3.7876694	0.3496276	3.8037717	-2.8283592
0.4699030	-996.3130000	-85.7974684	-13.8174000	0.1403615	0.0639458	0.1542414	0.4555794	0.4274841	127.7627996	-1906.5539659	4.0458044	0.3483574	4.0607741	-2.7847113
0.4718447	-996.8200000	-79.6825949	-13.4974000	0.1485379	0.0646244	0.1619871	0.4350700	0.4103690	136.1976834	-1913.7423163	4.3047776	0.3440667	4.3185057	-2.7348177
0.4737865	-997.2900000	-73.5645570	-13.1717000	0.1572293	0.0652912	0.1702468	0.4152614	0.3935931	145.1514503	-1920.4734090	4.5834451	0.3380786	4.5958966	-2.6879751
0.4757282	-997.7230000	-67.4439873	-12.8398000	0.1663079	0.0659323	0.1789005	0.3964471	0.3774397	154.4965861	-1926.7023797	4.8757511	0.3296171	4.8868800	-2.6391328
0.4776700	-998.1180000	-61.3208861	-12.5016000	0.1761091	0.0665625	0.1882683	0.3779619	0.3613649	164.5676906	-1932.5826502	5.1966387	0.3192816	5.2064378	-2.5879710
0.4796117	-998.4760000	-55.1952532	-12.1565000	0.1862660	0.0671529	0.1980013	0.3605213	0.3460170	174.9985575	-1937.9849724	5.5376100	0.3060728	5.5460621	-2.5388118
0.4815535	-998.7950000	-49.0677215	-11.8043000	0.1974860	0.0677383	0.2087803	0.3430028	0.3304277	186.4955778	-1943.1432278	5.8984197	0.2897585	5.9055326	-2.4877437
0.4834952	-999.0780000	-42.9382911	-11.4446000	0.2090125	0.0682691	0.2198793	0.3266270	0.3157028	198.3028393	-1947.8386540	6.2839051	0.2700831	6.2897066	-2.4368143
0.4854370	-999.3220000	-36.8072785	-11.0769000	0.2218275	0.0687792	0.2322456	0.3100570	0.3006577	211.4013063	-1952.3207521	6.6989761	0.2467347	6.7035184	-2.3844570
0.4873787	-999.5290000	-30.6748101	-10.7007000	0.2350342	0.0692261	0.2450170	0.2945361	0.2864365	224.8947752	-1956.3888554	7.1296705	0.2188770	7.1330295	-2.3345777
0.4893205	-999.6990000	-24.5412342	-10.3157000	0.2490227	0.0696132	0.2585697	0.2795455	0.2725872	239.1726698	-1960.1442714	7.5836765	0.1862464	7.5859632	-2.2825451
0.4912622	-999.8310000	-18.4067405	-9.9211400	0.2639535	0.0699305	0.2730599	0.2649350	0.2589850	254.3951008	-1963.6185297	8.0889985	0.1488834	8.0903685	-2.2323952
0.4932039	-999.9250000	-12.2715506	-9.5166300	0.2799189	0.0701780	0.2885819	0.2507082	0.2456451	270.6537932	-1966.8257877	8.6126846	0.1056616	8.6133327	-2.1818058
0.4951457	-999.9810000	-6.1358861	-9.1015400	0.2972554	0.0703390	0.3054642	0.2366283	0.2323544	288.2847847	-1969.8028830	9.1688471	0.0562548	9.1690197	-2.1324763
0.4970874	-1000.0000000	0.0000000	-8.6752500	0.3149355	0.0703953	0.3227071	0.2235229	0.2199081	306.2602495	-1972.4538834	9.7415624	-0.0000000	9.7415624	-2.0827798
0.4990292	-999.9810000	6.1358861	-8.2371100	0.3343647	0.0703393	0.3416831	0.2103672	0.2073438	325.9846088	-1974.9184124	10.3619643	-0.0635751	10.3621593	-2.0332935
0.5009709	-999.9250000	12.2715506	-7.7864100	0.3541625	0.0701628	0.3610456	0.1981090	0.1955767	346.0770605	-1977.0952469	10.9705524	-0.1345882	10.9713779	-1.9843464
0.5029127	-999.8310000	18.4067405	-7.3224100	0.3755233	0.0698419	0.3819628	0.1859855	0.1838845	367.7305618	-1979.0794313	11.6291976	-0.2140431	11.6311673	-1.9351290
0.5048544	-999.6990000	24.5412342	-6.8443300	0.3981802	0.0693591	0.4041759	0.1741902	0.1724598	390.6773835	-1980.8561766	12.3277609	-0.3027557	12.3314780	-1.8861152
0.5067962	-999.5290000	30.6748101	-6.3513400	0.4223344	0.0687004	0.4278856	0.1626682	0.1612558	415.1172034	-1982.4402906	13.0210183	-0.3997382	13.0271527	-1.8363511
0.5087379	-999.3220000	36.8072785	-5.8425700	0.4474985	0.0678652	0.4526153	0.1516546	0.1505078	440.5620121	-1983.8214793	13.7054906	-0.5047965	13.7147837	-1.7863865
0.5106797	-999.0780000	42.9382911	-5.3171100	0.4731288	0.0668557	0.4778290	0.1413055	0.1403761	466.4669911	-1984.9977437	14.3609814	-0.6172369	14.3742397	-1.7348716
0.5126214	-998.7950000	49.0677215	-4.7739900	0.5011968	0.0655824	0.5054693	0.1308516	0.1301124	494.8004882	-1986.0329865	15.0547118	-0.7395593	15.0728662	-1.6821679
0.5145632	-998.4760000	55.1952532	-4.2122100	0.5293421	0.0641367	0.5332134	0.1211630	0.1205753	523.2028698	-1986.8782195	15.6483285	-0.8649089	15.6722128	-1.6275638
0.5165049	-998.1180000	61.3208861	-3.6307300	0.5594269	0.0623993	0.5628962	0.1115416	0.1110824	553.5324030	-1987.5814090	16.2481399	-0.9982860	16.2787783	-1.5702625
0.5184467	-997.7230000	67.4439873	-3.0284400	0.5901183	0.0604454	0.5932059	0.1024293	0.1020733	584.4560562	-1988.1279286	16.7393206	-1.1316340	16.7775282	-1.5096778
0.5203884	-997.2900000	73.5645570	-2.4042500	0.6219422	0.0582326	0.6246624	0.0936303	0.0933581	616.4967915	-1988.5345810	17.0947764	-1.2609244	17.1412167	-1.4449135
0.5223302	-996.8200000	79.6825949	-1.7569800	0.6537022	0.0558322	0.6560822	0.0854092	0.0852025	648.4585858	-1988.7985822	17.2714838	-1.3804528	17.3265635	-1.3748410
0.5242719	-996.3130000	85.7974684	-1.0854800	0.6857660	0.0532149	0.6878277	0.0775992	0.0774440	680.7072942	-1988.9362257	17.2580605	-1.4859773	17.3219162	-1.2982259
0.5262137	-995.7670000	91.9088608	-0.3885560	0.7188280	0.0502998	0.7205857	0.0699747	0.0698608	713.9336669	-1988.9582394	17.0878187	-1.5773216	17.1604630	-1.2138366
0.5281554	-995.1850000	98.0170886	0.3349760	0.7503481	0.0473596	0.7518412	0.0631168	0.0630332	745.6011851	-1988.8586667	16.4607848	-1.6210281	16.5404102	-1.1196000
0.5300972	-994.5650000	104.1215190	1.0862800	0.7816299	0.0442269	0.7828802	0.0565829	0.0565226	777.0107890	-1988.6553660	15.5841920	-1.6315290	15.6693627	-1.0137414
0.5320389	-993.9070000	110.2221519	1.8665000	0.8108249	0.0411365	0.8118677	0.0507341	0.0506907	806.3161455	-1988.3463481	14.1956389	-1.5743111	14.2826685	-0.8931341
0.5339807	-993.2120000	116.3186709	2.6766900	0.8381182	0.0380874	0.8389832	0.0454439	0.0454127	833.7037576	-1987.9449119	12.3110822	-1.4417930	12.3952214	-0.7546951
0.5359224	-992.4800000	122.4107595	3.5178700	0.8616578	0.0353250	0.8623816	0.0409966	0.0409736	857.3275649	-1987.4545680	9.8282247	-1.2120788	9.9026833	-0.5940205
0.5378641	-991.7100000	128.4981013	4.3908900	0.8813509	0.0328815	0.8819640	0.0373081	0.0372908	877.0982754	-1986.8849068	6.7646930	-0.8765011	6.8212408	-0.4048856
0.5398059	-990.9030000	134.5806962	5.2964900	0.8955196	0.0310326	0.8960571	0.0346532	0.0346394	891.3478959	-1986.2445924	3.0255403	-0.4109572	3.0533227	-0.1793828
0.5417476	-990.0580000	140.6582278	6.2351800	0.9033789	0.0299902	0.9038766	0.0331978	0.0331857	899.2977762	-1985.5403593	-1.5671114	0.2226281	1.5828460	0.0946333
0.5436894	-989.1770000	146.7303797	7.2072600	0.9021183	0.0301718	0.9026227	0.0334456	0.0334331	898.1609262	-1984.7902629	-6.7854551	1.0065820	6.8597091	0.4337581
0.5456311	-988.2580000	152.7971519	8.2127100	0.8920459	0.0316944	0.8926087	0.0355300	0.0355151	888.2516440	-1984.0045995	-12.8427029	1.9856618	12.9953018	0.8648300
0.5475729	-987.3010000	158.8582278	9.2511800	0.8705672	0.0350392	0.8712721	0.0402487	0.0402270	867.0015881	-1983.2052449	-19.5595068	3.1472423	19.8110939	1.4288893
