Data calculated via numerical differentiation

Frequency:	3.1600000

Step size for numerical diff.:	8

Standard differentiation

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
0.2679612	-74.9136000	-66.2414557	-15.8452000	0.0173730	0.0813898	0.0832233	4.6848539	1.3604985	-12.8375965	664.0275228	0.4186785	0.3702164	0.5588845	-1.2784881
0.2699029	-75.3187000	-65.7806962	-15.8147000	0.0176751	0.0816647	0.0835556	4.6203331	1.3576493	-12.7834490	647.9287737	0.4012961	0.3504770	0.5327971	-1.2090217
0.2718447	-75.7209000	-65.3174051	-15.7840000	0.0188902	0.0827210	0.0848504	4.3790478	1.3462860	-12.6437712	593.6097060	0.3998766	0.3449272	0.5280872	-1.1612043
0.2737864	-76.1202000	-64.8515823	-15.7530000	0.0192837	0.0830549	0.0852641	4.3070067	1.3426586	-12.5806179	576.2775981	0.4277696	0.3644576	0.5619752	-1.2490120
0.2757282	-76.5167000	-64.3832278	-15.7217000	0.0202540	0.0838773	0.0862880	4.1412662	1.3338599	-12.4629769	538.8168684	0.4332390	0.3645305	0.5661965	-1.2196433
0.2776699	-76.9103000	-63.9123418	-15.6902000	0.0212859	0.0847381	0.0873706	3.9809535	1.3246922	-12.3392335	502.7808793	0.4582657	0.3808248	0.5958481	-1.2926434
0.2796117	-77.3010000	-63.4392405	-15.6584000	0.0217959	0.0851611	0.0879061	3.9072163	1.3202380	-12.2638883	485.3695955	0.4616545	0.3788685	0.5972154	-1.2709030
0.2815534	-77.6888000	-62.9639241	-15.6264000	0.0228917	0.0860505	0.0890434	3.7590262	1.3107918	-12.1333886	452.3454079	0.4999705	0.4052044	0.6435535	-1.3305448
0.2834952	-78.0737000	-62.4860759	-15.5941000	0.0240865	0.0870338	0.0903052	3.6133849	1.3008050	-11.9925669	419.8223431	0.4754206	0.3805072	0.6089421	-1.2504274
0.2854369	-78.4557000	-62.0056962	-15.5615000	0.0251467	0.0878647	0.0913924	3.4940873	1.2920497	-11.8645118	393.3563252	0.5113555	0.4041285	0.6517702	-1.3123876
0.2873787	-78.8346000	-61.5231013	-15.5286000	0.0256562	0.0882633	0.0919166	3.4402380	1.2879140	-11.7875775	380.6095374	0.5316522	0.4148890	0.6743789	-1.3469022
0.2893204	-79.2107000	-61.0382911	-15.4955000	0.0274138	0.0896359	0.0937343	3.2697409	1.2739953	-11.5926353	343.6655629	0.5287207	0.4074253	0.6674886	-1.2969898
0.2912622	-79.5837000	-60.5509494	-15.4620000	0.0279088	0.0899927	0.0942210	3.2245291	1.2700786	-11.5165008	333.0639136	0.5735722	0.4363907	0.7207094	-1.4023295
0.2932039	-79.9537000	-60.0617089	-15.4283000	0.0290286	0.0908491	0.0953741	3.1296410	1.2615239	-11.3806007	312.0943265	0.5618837	0.4220998	0.7027671	-1.3586157
0.2951457	-80.3208000	-59.5699367	-15.3943000	0.0303677	0.0918409	0.0967313	3.0242983	1.2514580	-11.2238293	289.2771792	0.5933247	0.4400518	0.7387015	-1.4043086
0.2970874	-80.6848000	-59.0759494	-15.3600000	0.0318260	0.0929281	0.0982269	2.9198832	1.2408370	-11.0548435	266.6680586	0.5765200	0.4221239	0.7145375	-1.3260945
0.2990292	-81.0457000	-58.5797468	-15.3253000	0.0323822	0.0933365	0.0987943	2.8823412	1.2368500	-10.9706011	257.7394045	0.5788773	0.4184136	0.7142611	-1.3084479
0.3009709	-81.4036000	-58.0813291	-15.2904000	0.0335768	0.0941889	0.0999947	2.8051782	1.2283572	-10.8259214	241.0191936	0.6110152	0.4359529	0.7505961	-1.3550204
0.3029127	-81.7585000	-57.5806962	-15.2552000	0.0353579	0.0954508	0.1017892	2.6995580	1.2160374	-10.6251096	218.7429725	0.6226067	0.4384973	0.7615241	-1.3455993
0.3048544	-82.1103000	-57.0781646	-15.2196000	0.0357070	0.0957002	0.1021446	2.6801491	1.2136805	-10.5590785	213.6038307	0.6150068	0.4275085	0.7489973	-1.3247210
0.3067962	-82.4589000	-56.5731013	-15.1838000	0.0379204	0.0972222	0.1043557	2.5638522	1.1989072	-10.3163697	189.5945855	0.6480260	0.4445968	0.7858779	-1.3467922
0.3087379	-82.8045000	-56.0661392	-15.1476000	0.0388361	0.0978374	0.1052634	2.5192401	1.1929263	-10.1959252	179.7330860	0.6757224	0.4575098	0.8160368	-1.3555989
0.3106797	-83.1470000	-55.5569620	-15.1111000	0.0401703	0.0987366	0.1065953	2.4579528	1.1844051	-10.0351441	166.6682774	0.6821849	0.4558090	0.8204499	-1.3541682
0.3126214	-83.4863000	-55.0458861	-15.0742000	0.0409486	0.0992601	0.1073748	2.4240181	1.1795281	-9.9264855	158.9271525	0.6986421	0.4606308	0.8368282	-1.3740252
0.3145631	-83.8225000	-54.5325949	-15.0370000	0.0423089	0.1001344	0.1087057	2.3667472	1.1710274	-9.7625318	146.9218889	0.7572398	0.4926436	0.9033880	-1.4801211
0.3165049	-84.1555000	-54.0170886	-14.9995000	0.0442522	0.1014073	0.1106422	2.2915778	1.1593259	-9.5419761	131.4717018	0.7313149	0.4694199	0.8690089	-1.3907621
0.3184466	-84.4854000	-53.4996835	-14.9616000	0.0451326	0.1019721	0.1115135	2.2593919	1.1541158	-9.4221406	124.2805173	0.7411211	0.4693208	0.8772243	-1.3953875
0.3203884	-84.8120000	-52.9803797	-14.9234000	0.0469701	0.1031114	0.1133056	2.1952550	1.1433549	-9.2110076	111.2914567	0.8276678	0.5170176	0.9758797	-1.4965156
0.3223301	-85.1355000	-52.4588608	-14.8848000	0.0482634	0.1039407	0.1145994	2.1536108	1.1360844	-9.0503578	102.3844157	0.7788694	0.4799308	0.9148612	-1.3878315
0.3242719	-85.4558000	-51.9354430	-14.8459000	0.0501868	0.1051115	0.1164781	2.0944056	1.1253408	-8.8296107	90.4791091	0.8249348	0.5013617	0.9653398	-1.4466218
0.3262136	-85.7729000	-51.4101266	-14.8066000	0.0518166	0.1060996	0.1180766	2.0475967	1.1164899	-8.6359995	80.8916961	0.8435498	0.5055938	0.9834640	-1.4397595
0.3281554	-86.0867000	-50.8829114	-14.7669000	0.0538177	0.1072859	0.1200275	1.9935065	1.1058466	-8.4063768	70.1143451	0.8723085	0.5155939	1.0132913	-1.4514659
0.3300971	-86.3973000	-50.3537975	-14.7269000	0.0558962	0.1084955	0.1220478	1.9410153	1.0950673	-8.1687671	59.7442958	0.8883709	0.5177438	1.0282322	-1.4164085
0.3320389	-86.7046000	-49.8227848	-14.6864000	0.0566075	0.1089019	0.1227356	1.9238080	1.0914326	-8.0612472	55.7014542	0.9318383	0.5354567	1.0747262	-1.4922268
0.3339806	-87.0087000	-49.2898734	-14.6456000	0.0588290	0.1101652	0.1248889	1.8726340	1.0803145	-7.8085986	45.7250707	0.9837709	0.5572893	1.1306531	-1.5295582
0.3359224	-87.3095000	-48.7550633	-14.6044000	0.0612084	0.1115171	0.1272106	1.8219254	1.0688212	-7.5397489	35.8721245	0.9397145	0.5247647	1.0763091	-1.4372690
0.3378641	-87.6070000	-48.2183544	-14.5627000	0.0625391	0.1122447	0.1284913	1.7947912	1.0624666	-7.3710969	30.2567754	1.0163284	0.5593934	1.1601054	-1.5297703
0.3398059	-87.9012000	-47.6800633	-14.5207000	0.0646310	0.1133986	0.1305236	1.7545540	1.0527690	-7.1285272	22.3945687	1.0009306	0.5429555	1.1387110	-1.4711190
0.3417476	-88.1921000	-47.1395570	-14.4782000	0.0665724	0.1144445	0.1323987	1.7190966	1.0439407	-6.8998025	15.4514302	1.0278546	0.5493895	1.1654673	-1.4580819
0.3436894	-88.4797000	-46.5977848	-14.4353000	0.0681450	0.1152725	0.1339085	1.6915773	1.0368990	-6.7060271	9.9285122	1.0599934	0.5582564	1.1980134	-1.4961845
0.3456311	-88.7640000	-46.0537975	-14.3920000	0.0701549	0.1163286	0.1358457	1.6581669	1.0281184	-6.4693945	3.4517975	1.0927835	0.5669858	1.2311169	-1.5137324
0.3475729	-89.0449000	-45.5082278	-14.3483000	0.0733345	0.1179598	0.1388973	1.6085161	1.0145800	-6.1194539	-5.5991812	1.1394267	0.5823173	1.2796041	-1.4919038
0.3495146	-89.3224000	-44.9610759	-14.3041000	0.0755813	0.1191059	0.1410629	1.5758657	1.0053435	-5.8583378	-11.8119573	1.1472657	0.5774763	1.2844055	-1.4686735
0.3514564	-89.5966000	-44.4123418	-14.2594000	0.0766555	0.1196348	0.1420864	1.5606821	1.0009545	-5.7099185	-15.1085216	1.1984420	0.5940409	1.3375903	-1.5178878
0.3533981	-89.8674000	-43.8617089	-14.2143000	0.0798431	0.1212073	0.1451417	1.5180681	0.9883071	-5.3566167	-22.7781111	1.2176146	0.5942736	1.3548972	-1.4945367
0.3553399	-90.1349000	-43.3094937	-14.1687000	0.0816832	0.1220949	0.1468990	1.4947371	0.9811704	-5.1328148	-27.2968425	1.2753251	0.6127752	1.4149019	-1.5333993
0.3572816	-90.3989000	-42.7553797	-14.1226000	0.0841312	0.1232638	0.1492382	1.4651379	0.9718919	-4.8494492	-32.7573989	1.2992651	0.6145328	1.4372684	-1.5506430
0.3592233	-90.6596000	-42.2000000	-14.0761000	0.0871958	0.1246960	0.1521585	1.4300683	0.9605623	-4.5057184	-38.9860390	1.3510865	0.6288737	1.4902741	-1.5322653
0.3611651	-90.9168000	-41.6430380	-14.0291000	0.0901966	0.1260917	0.1550308	1.3979651	0.9498587	-4.1670563	-44.7170889	1.3640251	0.6247610	1.5002969	-1.5182325
0.3631068	-91.1706000	-41.0841772	-13.9815000	0.0922184	0.1270156	0.1569624	1.3773355	0.9428071	-3.9225234	-48.6354420	1.3824680	0.6229963	1.5163582	-1.5259189
0.3650486	-91.4210000	-40.5240506	-13.9334000	0.0948393	0.1281961	0.1594639	1.3517195	0.9338562	-3.6191010	-53.2606479	1.4082325	0.6242485	1.5403911	-1.5218290
0.3669903	-91.6679000	-39.9623418	-13.8849000	0.0987155	0.1298832	0.1631392	1.3157329	0.9209052	-3.1933173	-59.3191978	1.4781251	0.6443999	1.6124841	-1.5326570
0.3689321	-91.9114000	-39.3990506	-13.8357000	0.1007623	0.1307685	0.1650861	1.2977916	0.9142788	-2.9440688	-62.6934378	1.5132624	0.6486751	1.6464333	-1.5325432
0.3708738	-92.1514000	-38.8344937	-13.7861000	0.1044183	0.1323200	0.1685579	1.2672114	0.9027160	-2.5376762	-67.8484111	1.5446852	0.6509509	1.6762426	-1.5219362
0.3728156	-92.3880000	-38.2683544	-13.7359000	0.1071993	0.1334679	0.1711881	1.2450439	0.8941166	-2.2156396	-71.7195929	1.6291142	0.6748120	1.7633447	-1.5657378
0.3747573	-92.6210000	-37.7006329	-13.6851000	0.1102711	0.1347344	0.1741065	1.2218465	0.8849161	-1.8642171	-75.7152434	1.6443704	0.6693294	1.7753749	-1.5552060
0.3766991	-92.8506000	-37.1316456	-13.6337000	0.1128370	0.1357742	0.1765413	1.2032769	0.8773989	-1.5612982	-79.0138440	1.6831568	0.6730889	1.8127508	-1.5423994
0.3786408	-93.0767000	-36.5613924	-13.5818000	0.1167333	0.1373241	0.1802348	1.1763914	0.8662690	-1.1277986	-83.4153756	1.7248851	0.6775861	1.8532004	-1.5478933
0.3805826	-93.2993000	-35.9895570	-13.5292000	0.1198655	0.1385377	0.1831950	1.1557760	0.8575326	-0.7680149	-86.8919936	1.7772475	0.6855548	1.9048869	-1.5446171
0.3825243	-93.5184000	-35.4164557	-13.4761000	0.1228047	0.1396661	0.1859775	1.1373021	0.8495509	-0.4262563	-90.0473912	1.8038632	0.6831529	1.9288909	-1.5436625
0.3844661	-93.7339000	-34.8417722	-13.4223000	0.1272267	0.1413273	0.1901579	1.1108306	0.8378557	0.0614106	-94.2165864	1.8679453	0.6943470	1.9928215	-1.5471720
0.3864078	-93.9459000	-34.2661392	-13.3679000	0.1301480	0.1424009	0.1929158	1.0941461	0.8303247	0.4031260	-97.0433428	1.9348259	0.7057138	2.0595104	-1.5647082
0.3883496	-94.1544000	-33.6889241	-13.3129000	0.1349471	0.1441477	0.1974570	1.0681795	0.8183522	0.9297244	-101.0439494	1.9441341	0.6955984	2.0648280	-1.5075134
0.3902913	-94.3593000	-33.1107595	-13.2572000	0.1386428	0.1454540	0.2009445	1.0491281	0.8093687	1.3491166	-104.0901821	2.0096858	0.7052024	2.1298233	-1.5250652
0.3922331	-94.5607000	-32.5310127	-13.2008000	0.1429917	0.1469548	0.2050423	1.0277156	0.7990657	1.8334437	-107.3827258	2.1115810	0.7264564	2.2330502	-1.5607996
0.3941748	-94.7586000	-31.9503165	-13.1437000	0.1462965	0.1480782	0.2081582	1.0121786	0.7914505	2.2163506	-109.9083156	2.1612962	0.7287093	2.2808372	-1.5483945
0.3961166	-94.9528000	-31.3681646	-13.0859000	0.1505970	0.1495021	0.2122035	0.9927294	0.7817496	2.6977606	-112.8665722	2.2544946	0.7447695	2.3743267	-1.5764785
0.3980583	-95.1435000	-30.7849684	-13.0275000	0.1556103	0.1511441	0.2169311	0.9712992	0.7708399	3.2502628	-116.0307011	2.3234257	0.7517315	2.4420089	-1.5640827
0.4000001	-95.3306000	-30.2006013	-12.9682000	0.1593968	0.1523628	0.2205034	0.9558709	0.7628396	3.6833474	-118.4386375	2.3599685	0.7476278	2.4755603	-1.5621471
0.4019418	-95.5141000	-29.6150949	-12.9083000	0.1650811	0.1541474	0.2258610	0.9337677	0.7511612	4.3039232	-121.5856657	2.4213354	0.7507538	2.5350535	-1.5428929
0.4038835	-95.6940000	-29.0284810	-12.8475000	0.1684462	0.1551799	0.2290304	0.9212426	0.7444282	4.6973116	-123.5801180	2.4799885	0.7522986	2.5915818	-1.5609827
0.4058253	-95.8703000	-28.4407595	-12.7860000	0.1735925	0.1567265	0.2338750	0.9028413	0.7343827	5.2669396	-126.2111272	2.5737345	0.7635252	2.6846005	-1.5623276
0.4077670	-96.0431000	-27.8519620	-12.7237000	0.1788025	0.1582679	0.2387866	0.8851545	0.7245523	5.8440079	-128.7272462	2.5793479	0.7480146	2.6856212	-1.5250835
0.4097088	-96.2121000	-27.2621203	-12.6606000	0.1845207	0.1598930	0.2441591	0.8665317	0.7140136	6.4719630	-131.2865528	2.7120180	0.7684212	2.8187786	-1.5458129
0.4116505	-96.3776000	-26.6712658	-12.5967000	0.1902263	0.1614891	0.2495291	0.8489315	0.7038734	7.0998642	-133.7008565	2.7658262	0.7654102	2.8697818	-1.5315300
0.4135923	-96.5394000	-26.0793987	-12.5319000	0.1952006	0.1628536	0.2542136	0.8342885	0.6953017	7.6566751	-135.7640501	2.8289575	0.7642223	2.9303646	-1.5302975
0.4155340	-96.6976000	-25.4865506	-12.4662000	0.2011099	0.1644211	0.2597681	0.8175683	0.6853619	8.3067602	-138.0021819	2.9312151	0.7725659	3.0313165	-1.5295962
0.4174758	-96.8522000	-24.8927532	-12.3996000	0.2058944	0.1656740	0.2642733	0.8046553	0.6775731	8.8468117	-139.8199209	2.9864744	0.7675926	3.0835414	-1.5279862
0.4194175	-97.0031000	-24.2980063	-12.3322000	0.2127087	0.1673866	0.2706719	0.7869285	0.6667196	9.5882804	-142.0801458	3.1481548	0.7885675	3.2454148	-1.5483771
0.4213593	-97.1504000	-23.7023734	-12.2638000	0.2189902	0.1689507	0.2765882	0.7714990	0.6571191	10.2784391	-144.0860198	3.1724554	0.7740296	3.2655160	-1.5203685
0.4233010	-97.2940000	-23.1058228	-12.1944000	0.2242846	0.1702090	0.2815576	0.7588974	0.6491712	10.8717108	-145.7668326	3.3221682	0.7889148	3.4145553	-1.5447544
0.4252428	-97.4339000	-22.5083861	-12.1241000	0.2311001	0.1718220	0.2879758	0.7434961	0.6393256	11.6167590	-147.7011117	3.3597908	0.7761690	3.4482796	-1.5222909
0.4271845	-97.5702000	-21.9101266	-12.0528000	0.2373895	0.1732582	0.2938914	0.7298481	0.6304786	12.3106375	-149.4286003	3.4494235	0.7746127	3.5353284	-1.5163213
0.4291263	-97.7028000	-21.3110443	-11.9805000	0.2444959	0.1748337	0.3005746	0.7150783	0.6207741	13.0865130	-151.2272678	3.5740427	0.7795901	3.6580790	-1.5214671
0.4310680	-97.8317000	-20.7111392	-11.9071000	0.2512476	0.1762805	0.3069205	0.7016208	0.6118129	13.8282512	-152.8700395	3.6667174	0.7762550	3.7479846	-1.5172997
0.4330098	-97.9570000	-20.1104747	-11.8327000	0.2589748	0.1778852	0.3141832	0.6868824	0.6018678	14.6677662	-154.5948193	3.8089851	0.7820051	3.8884315	-1.5238696
0.4349515	-98.0785000	-19.5090190	-11.7572000	0.2667538	0.1794752	0.3215104	0.6728121	0.5922451	15.5136429	-156.2356641	3.8607002	0.7679772	3.9363428	-1.4965102
0.4368933	-98.1964000	-18.9068671	-11.6805000	0.2732333	0.1807294	0.3275966	0.6614471	0.5843803	16.2313652	-157.6011811	4.0019665	0.7705247	4.0754686	-1.5101299
0.4388350	-98.3105000	-18.3039873	-11.6028000	0.2826319	0.1825078	0.3364370	0.6457439	0.5733774	17.2400400	-159.3087143	4.1369296	0.7702530	4.2080252	-1.5038483
0.4407768	-98.4210000	-17.7004114	-11.5238000	0.2900299	0.1838648	0.3434000	0.6339511	0.5650102	18.0511308	-160.6598644	4.2472370	0.7638760	4.3153828	-1.5027858
0.4427185	-98.5278000	-17.0962025	-11.4437000	0.2985186	0.1853600	0.3513854	0.6209330	0.5556694	18.9715142	-162.0800011	4.3798470	0.7600149	4.4452989	-1.5028328
0.4446603	-98.6308000	-16.4912975	-11.3623000	0.3071938	0.1868478	0.3595554	0.6082409	0.5464570	19.9115804	-163.4484606	4.4743551	0.7481310	4.5364692	-1.4836657
0.4466020	-98.7301000	-15.8858228	-11.2797000	0.3161819	0.1883096	0.3680102	0.5955736	0.5371584	20.8836329	-164.7795255	4.6342312	0.7456757	4.6938397	-1.4885501
0.4485437	-98.8258000	-15.2797152	-11.1958000	0.3250351	0.1897055	0.3763456	0.5836460	0.5283077	21.8433504	-166.0288431	4.7511270	0.7345908	4.8075806	-1.4790370
0.4504855	-98.9177000	-14.6730380	-11.1105000	0.3338654	0.1910584	0.3846679	0.5722619	0.5197741	22.8018517	-167.2142404	4.8509876	0.7196152	4.9040724	-1.4708654
0.4524272	-99.0058000	-14.0658228	-11.0240000	0.3444647	0.1925726	0.3946392	0.5590489	0.5097640	23.9371839	-168.4967642	5.0680911	0.7199869	5.1189773	-1.4763684
0.4543690	-99.0903000	-13.4580696	-10.9360000	0.3536541	0.1938732	0.4033089	0.5482000	0.5014602	24.9333768	-169.5924512	5.1119691	0.6943554	5.1589105	-1.4554900
0.4563107	-99.1710000	-12.8498101	-10.8466000	0.3640067	0.1952357	0.4130591	0.5363519	0.4923044	26.0462101	-170.7252126	5.2990533	0.6865982	5.3433494	-1.4549558
0.4582525	-99.2480000	-12.2410759	-10.7558000	0.3743892	0.1965453	0.4228443	0.5249761	0.4834282	27.1629436	-171.8006996	5.4610239	0.6734880	5.5023965	-1.4483814
0.4601942	-99.3212000	-11.6318671	-10.6634000	0.3846872	0.1977853	0.4325544	0.5141457	0.4749000	28.2722382	-172.8152924	5.6223642	0.6584543	5.6607898	-1.4514478
0.4621360	-99.3907000	-11.0222152	-10.5696000	0.3961435	0.1990982	0.4433619	0.5025911	0.4657183	29.4978444	-173.8532198	5.7602275	0.6388152	5.7955419	-1.4385174
0.4640777	-99.4565000	-10.4121519	-10.4742000	0.4077651	0.2003504	0.4543266	0.4913378	0.4566939	30.7408438	-174.8451046	5.9224521	0.6200291	5.9548195	-1.4330394
0.4660195	-99.5185000	-9.8017089	-10.3771000	0.4189584	0.2014731	0.4648845	0.4808904	0.4482434	31.9419463	-175.7598239	6.1434601	0.6049968	6.1731777	-1.4363313
0.4679612	-99.5767000	-9.1908861	-10.2785000	0.4315469	0.2026946	0.4767786	0.4696932	0.4391096	33.2830504	-176.7016988	6.2349416	0.5755274	6.2614478	-1.4172013
0.4699030	-99.6313000	-8.5797468	-10.1781000	0.4432130	0.2037208	0.4877909	0.4596454	0.4308460	34.5329126	-177.5462346	6.4811695	0.5580506	6.5051501	-1.4213658
0.4718447	-99.6820000	-7.9682595	-10.0760000	0.4561405	0.2047956	0.5000054	0.4489747	0.4220010	35.9094105	-178.4064503	6.6526353	0.5317232	6.6738510	-1.4135013
0.4737865	-99.7290000	-7.3564557	-9.9721700	0.4696548	0.2058407	0.5127827	0.4382808	0.4130656	37.3452327	-179.2453380	6.8226199	0.5032419	6.8411545	-1.4057707
0.4757282	-99.7723000	-6.7443987	-9.8664900	0.4832278	0.2067923	0.5256160	0.4279396	0.4043579	38.7876159	-180.0400669	7.0210969	0.4746496	7.0371226	-1.4027541
0.4776700	-99.8118000	-6.1320886	-9.7589400	0.4967109	0.2076680	0.5383751	0.4180863	0.3960001	40.2216547	-180.7877876	7.1979667	0.4422432	7.2115396	-1.3938670
0.4796117	-99.8476000	-5.5195253	-9.6494800	0.5104873	0.2084689	0.5514132	0.4083724	0.3877031	41.6855769	-181.5060086	7.4060248	0.4093432	7.4173287	-1.3868856
0.4815535	-99.8795000	-4.9067722	-9.5380500	0.5258700	0.2092643	0.5659777	0.3979393	0.3787287	43.3105208	-182.2392522	7.6142307	0.3740473	7.6234127	-1.3818914
0.4834952	-99.9078000	-4.2938291	-9.4246100	0.5398304	0.2099181	0.5792085	0.3888594	0.3708657	44.7938971	-182.8855205	7.8152352	0.3358998	7.8224504	-1.3753885
0.4854370	-99.9322000	-3.6807278	-9.3091100	0.5562556	0.2105655	0.5947757	0.3785408	0.3618714	46.5239988	-183.5700091	8.0389885	0.2960896	8.0444394	-1.3686275
0.4873787	-99.9529000	-3.0674810	-9.1914800	0.5719435	0.2110967	0.6096567	0.3690867	0.3535763	48.1808509	-184.1934731	8.2393622	0.2529440	8.2432439	-1.3618717
0.4893205	-99.9699000	-2.4541234	-9.0716800	0.5875052	0.2115299	0.6244255	0.3600476	0.3455977	49.8254349	-184.7783999	8.4396091	0.2072672	8.4421538	-1.3547177
0.4912622	-99.9831000	-1.8406741	-8.9496500	0.6039853	0.2118793	0.6400712	0.3508020	0.3373891	51.5620935	-185.3528780	8.6727687	0.1596281	8.6742376	-1.3438437
0.4932039	-99.9925000	-1.2271551	-8.8253200	0.6210512	0.2121408	0.6562837	0.3415833	0.3291571	53.3575285	-185.9073576	8.9312908	0.1095703	8.9319629	-1.3395382
0.4951457	-99.9981000	-0.6135886	-8.6986500	0.6393190	0.2123114	0.6736505	0.3320900	0.3206311	55.2732618	-186.4545650	9.1585775	0.0561918	9.1587498	-1.3325721
0.4970874	-100.0000000	0.0000000	-8.5695700	0.6566816	0.2123666	0.6901669	0.3233935	0.3127782	57.0985945	-186.9501911	9.3736875	-0.0000000	9.3736875	-1.3217709
0.4990292	-99.9981000	0.6135886	-8.4380100	0.6758516	0.2123066	0.7084133	0.3141321	0.3043710	59.1046374	-187.4501990	9.6505843	-0.0592105	9.6507660	-1.3163301
0.5009709	-99.9925000	1.2271551	-8.3039200	0.6939298	0.2121434	0.7256331	0.3057130	0.2966898	61.0014701	-187.8997660	9.8483547	-0.1208209	9.8490958	-1.3069169
0.5029127	-99.9831000	1.8406741	-8.1672200	0.7132454	0.2118499	0.7440426	0.2970225	0.2887229	63.0218633	-188.3424011	10.1000223	-0.1858976	10.1017329	-1.2986507
0.5048544	-99.9699000	2.4541234	-8.0278500	0.7333903	0.2114091	0.7632530	0.2882628	0.2806542	65.1249199	-188.7697111	10.3989998	-0.2553876	10.4021354	-1.2908468
0.5067962	-99.9529000	3.0674810	-7.8857300	0.7542505	0.2108325	0.7831629	0.2795259	0.2725690	67.2991324	-189.1794033	10.6543248	-0.3270820	10.6593442	-1.2829500
0.5087379	-99.9322000	3.6807278	-7.7408100	0.7754428	0.2101222	0.8034071	0.2709705	0.2646162	69.5061507	-189.5663390	10.8858314	-0.4009437	10.8932126	-1.2736353
0.5106797	-99.9078000	4.2938291	-7.5930000	0.7957105	0.2093117	0.8227798	0.2630501	0.2572229	71.6202711	-189.9157505	11.1113358	-0.4775667	11.1215940	-1.2648198
0.5126214	-99.8795000	4.9067722	-7.4422200	0.8184162	0.2082698	0.8445006	0.2544790	0.2491898	73.9773819	-190.2704091	11.3987877	-0.5599628	11.4125334	-1.2561381
0.5145632	-99.8476000	5.5195253	-7.2884100	0.8399937	0.2071485	0.8651589	0.2466072	0.2417829	76.2211216	-190.5877113	11.6075064	-0.6415660	11.6252231	-1.2464101
0.5165049	-99.8118000	6.1320886	-7.1314900	0.8633990	0.2057733	0.8875813	0.2383294	0.2339647	78.6466093	-190.9013289	11.9051488	-0.7314525	11.9275978	-1.2371414
0.5184467	-99.7723000	6.7443987	-6.9713700	0.8867146	0.2042654	0.9099380	0.2303621	0.2264122	81.0622236	-191.1909154	12.1726319	-0.8229106	12.2004160	-1.2273276
0.5203884	-99.7290000	7.3564557	-6.8079700	0.9108828	0.2025623	0.9331340	0.2223802	0.2188195	83.5618994	-191.4662656	12.4024284	-0.9148131	12.4361213	-1.2175028
0.5223302	-99.6820000	7.9682595	-6.6412100	0.9347302	0.2007333	0.9560410	0.2147500	0.2115372	86.0283986	-191.7175378	12.6165241	-1.0083972	12.6567588	-1.2071388
0.5242719	-99.6313000	8.5797468	-6.4710000	0.9588209	0.1987368	0.9792006	0.2072721	0.2043781	88.5179758	-191.9509189	12.8399791	-1.1055656	12.8874877	-1.1965316
0.5262137	-99.5767000	9.1908861	-6.2972600	0.9848915	0.1963951	1.0042820	0.1994079	0.1968261	91.2037679	-192.1795589	13.1750544	-1.2161469	13.2310646	-1.1854697
0.5281554	-99.5185000	9.8017089	-6.1199000	1.0099681	0.1940229	1.0284359	0.1921079	0.1897956	93.7887861	-192.3816199	13.3297137	-1.3126860	13.3941932	-1.1745862
0.5300972	-99.4565000	10.4121519	-5.9388200	1.0363483	0.1913305	1.0538620	0.1846198	0.1825642	96.5023261	-192.5741554	13.6242791	-1.4263432	13.6987385	-1.1629657
0.5320389	-99.3907000	11.0222152	-5.7539400	1.0625838	0.1885037	1.0791746	0.1774013	0.1755746	99.1994947	-192.7475708	13.8241587	-1.5331136	13.9089108	-1.1507478
0.5339807	-99.3212000	11.6318671	-5.5651600	1.0898290	0.1854050	1.1054873	0.1701231	0.1685098	101.9954927	-192.9097295	14.0284568	-1.6429207	14.1243332	-1.1384032
0.5359224	-99.2480000	12.2410759	-5.3723900	1.1168660	0.1821697	1.1316252	0.1631079	0.1616841	104.7686503	-193.0539228	14.1982046	-1.7510124	14.3057701	-1.1255907
0.5378641	-99.1710000	12.8498101	-5.1755200	1.1446864	0.1786475	1.1585430	0.1560668	0.1548179	107.6177201	-193.1860274	14.4296125	-1.8696446	14.5502332	-1.1124926
0.5398059	-99.0903000	13.4580696	-4.9744700	1.1729112	0.1748883	1.1858780	0.1491062	0.1480157	110.5048262	-193.3044434	14.6742806	-1.9931980	14.8090293	-1.0989541
0.5417476	-99.0058000	14.0658228	-4.7691200	1.2019345	0.1708839	1.2140213	0.1421740	0.1412275	113.4687239	-193.4108833	14.7497708	-2.0953928	14.8978660	-1.0843513
0.5436894	-98.9177000	14.6730380	-4.5593900	1.2300566	0.1667865	1.2413126	0.1355925	0.1347706	116.3405255	-193.4991435	14.9488000	-2.2175657	15.1123863	-1.0691058
0.5456311	-98.8258000	15.2797152	-4.3451700	1.2595621	0.1623274	1.2699790	0.1288760	0.1281696	119.3471475	-193.5786922	15.0386764	-2.3251900	15.2173683	-1.0538484
0.5475729	-98.7301000	15.8858228	-4.1263500	1.2892305	0.1576459	1.2988331	0.1222791	0.1216750	122.3669946	-193.6448536	15.1587896	-2.4391405	15.3537718	-1.0375737
